Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/supportcase26.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/supportcase26.txt -quit (default strategy 1)
At line 1 NAME supportcase26
At line 2 ROWS
At line 874 COLUMNS
At line 3409 RHS
At line 4280 BOUNDS
At line 4677 ENDATA
Problem supportcase26 has 870 rows, 436 columns and 2492 elements
Coin0008I supportcase26 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 1288.1 - 0.043526 seconds
Cgl0004I processed model has 434 rows, 436 columns (396 integer (396 of which binary)) and 1264 elements
Coin3009W Conflict graph built in 0.001 seconds, density: 0.104%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 207 integers unsatisfied sum - 0.486718
Cbc0038I Pass   1: suminf.    0.00000 (0) obj. 2368.26 iterations 228
Cbc0038I Solution found of 2368.26
Cbc0038I Relaxing continuous gives 2201.88
Cbc0038I Before mini branch and bound, 189 integers at bound fixed and 2 continuous
Cbc0038I Full problem 434 rows 436 columns, reduced to 272 rows 227 columns - too large
Cbc0038I Mini branch and bound did not improve solution (0.19 seconds)
Cbc0038I Round again with cutoff of 2110.5
Cbc0038I Pass   2: suminf.    0.00134 (5) obj. 2110.5 iterations 17
Cbc0038I Pass   3: suminf.    0.00134 (5) obj. 2110.5 iterations 0
Cbc0038I Pass   4: suminf.    0.21613 (114) obj. 2110.5 iterations 149
Cbc0038I Pass   5: suminf.    0.12991 (88) obj. 2110.5 iterations 44
Cbc0038I Pass   6: suminf.    0.05564 (48) obj. 2110.5 iterations 72
Cbc0038I Pass   7: suminf.    0.00645 (10) obj. 2110.5 iterations 65
Cbc0038I Pass   8: suminf.    0.00095 (5) obj. 2110.5 iterations 8
Cbc0038I Pass   9: suminf.    0.00095 (5) obj. 2110.5 iterations 0
Cbc0038I Pass  10: suminf.    0.21715 (120) obj. 2110.5 iterations 152
Cbc0038I Pass  11: suminf.    0.11003 (83) obj. 2110.5 iterations 66
Cbc0038I Pass  12: suminf.    0.03794 (39) obj. 2110.5 iterations 73
Cbc0038I Pass  13: suminf.    0.01040 (13) obj. 2110.5 iterations 37
Cbc0038I Pass  14: suminf.    0.00144 (5) obj. 2110.5 iterations 19
Cbc0038I Pass  15: suminf.    0.00144 (5) obj. 2110.5 iterations 0
Cbc0038I Pass  16: suminf.    0.21580 (122) obj. 2110.5 iterations 156
Cbc0038I Pass  17: suminf.    0.11316 (85) obj. 2110.5 iterations 67
Cbc0038I Pass  18: suminf.    0.07326 (67) obj. 2110.5 iterations 27
Cbc0038I Pass  19: suminf.    0.04079 (45) obj. 2110.5 iterations 32
Cbc0038I Pass  20: suminf.    0.00817 (13) obj. 2110.5 iterations 43
Cbc0038I Pass  21: suminf.    0.00408 (8) obj. 2110.5 iterations 13
Cbc0038I Pass  22: suminf.    0.00165 (6) obj. 2110.5 iterations 4
Cbc0038I Pass  23: suminf.    0.00165 (6) obj. 2110.5 iterations 0
Cbc0038I Pass  24: suminf.    0.20342 (120) obj. 2110.5 iterations 157
Cbc0038I Pass  25: suminf.    0.08838 (78) obj. 2110.5 iterations 91
Cbc0038I Pass  26: suminf.    0.03619 (44) obj. 2110.5 iterations 63
Cbc0038I Pass  27: suminf.    0.00675 (10) obj. 2110.5 iterations 52
Cbc0038I Pass  28: suminf.    0.00247 (7) obj. 2110.5 iterations 13
Cbc0038I Pass  29: suminf.    0.00247 (7) obj. 2110.5 iterations 0
Cbc0038I Pass  30: suminf.    0.27177 (159) obj. 2110.5 iterations 181
Cbc0038I Pass  31: suminf.    0.20182 (123) obj. 2110.5 iterations 32
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 58 integers at bound fixed and 0 continuous
Cbc0038I Full problem 434 rows 436 columns, reduced to 434 rows 378 columns - too large
Cbc0038I Mini branch and bound did not improve solution (0.42 seconds)
Cbc0038I After 0.42 seconds - Feasibility pump exiting with objective of 2201.88 - took 0.27 seconds
Cbc0012I Integer solution of 2201.8794 found by feasibility pump after 0 iterations and 0 nodes (0.42 seconds)
Cbc0038I Full problem 434 rows 436 columns, reduced to 434 rows 247 columns - too large
Cbc0031I 55 added rows had average density of 23.490909
Cbc0013I At root node, 55 cuts changed objective from 1288.1022 to 1374.9637 in 100 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (10 active)  in 0.139 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 5647 row cuts average 30.9 elements, 0 column cuts (0 active)  in 0.485 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.157 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.391 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.003 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.002 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 794 row cuts average 2.0 elements, 0 column cuts (0 active)  in 0.310 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.109 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 617 row cuts average 8.1 elements, 0 column cuts (0 active)  in 0.084 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 2201.8794 best solution, best possible 1374.9637 (6.03 seconds)
Cbc0010I After 7624 nodes, 2031 on tree, 1899.8966 best solution, best possible 1374.9637 (42.06 seconds)
Cbc0010I After 7905 nodes, 2035 on tree, 1899.8966 best solution, best possible 1374.9637 (42.76 seconds)
Cbc0010I After 8191 nodes, 2043 on tree, 1899.8966 best solution, best possible 1374.9637 (43.47 seconds)
Cbc0010I After 8414 nodes, 2039 on tree, 1899.8966 best solution, best possible 1374.9637 (44.17 seconds)
Cbc0010I After 8604 nodes, 2031 on tree, 1899.8966 best solution, best possible 1374.9637 (44.87 seconds)
Cbc0010I After 8719 nodes, 2029 on tree, 1899.8966 best solution, best possible 1374.9637 (45.58 seconds)
Cbc0010I After 8999 nodes, 2033 on tree, 1899.8966 best solution, best possible 1374.9637 (46.28 seconds)
Cbc0010I After 9237 nodes, 2058 on tree, 1899.8966 best solution, best possible 1374.9637 (46.98 seconds)
Cbc0010I After 9462 nodes, 2053 on tree, 1899.8966 best solution, best possible 1374.9637 (47.69 seconds)
Cbc0010I After 9589 nodes, 2048 on tree, 1899.8966 best solution, best possible 1374.9637 (48.40 seconds)
Cbc0010I After 9759 nodes, 2046 on tree, 1899.8966 best solution, best possible 1374.9637 (49.11 seconds)
Cbc0010I After 9876 nodes, 2045 on tree, 1899.8966 best solution, best possible 1374.9637 (49.84 seconds)
Cbc0010I After 9948 nodes, 2047 on tree, 1899.8966 best solution, best possible 1374.9637 (50.54 seconds)
Cbc0010I After 10040 nodes, 2045 on tree, 1899.8966 best solution, best possible 1374.9637 (51.25 seconds)
Cbc0010I After 10121 nodes, 2048 on tree, 1899.8966 best solution, best possible 1374.9637 (51.96 seconds)
Cbc0010I After 10199 nodes, 2046 on tree, 1899.8966 best solution, best possible 1374.9637 (52.66 seconds)
Cbc0010I After 10281 nodes, 2046 on tree, 1899.8966 best solution, best possible 1374.9637 (53.37 seconds)
Cbc0010I After 10398 nodes, 2050 on tree, 1899.8966 best solution, best possible 1374.9637 (54.08 seconds)
Cbc0010I After 10497 nodes, 2048 on tree, 1899.8966 best solution, best possible 1374.9637 (54.78 seconds)
Cbc0010I After 10578 nodes, 2047 on tree, 1899.8966 best solution, best possible 1374.9637 (55.48 seconds)
Cbc0010I After 10695 nodes, 2047 on tree, 1899.8966 best solution, best possible 1374.9637 (56.19 seconds)
Cbc0010I After 10789 nodes, 2052 on tree, 1899.8966 best solution, best possible 1374.9637 (56.90 seconds)
Cbc0010I After 10884 nodes, 2046 on tree, 1899.8966 best solution, best possible 1374.9637 (57.60 seconds)
Cbc0010I After 11001 nodes, 2045 on tree, 1899.8966 best solution, best possible 1374.994 (58.57 seconds)
Cbc0010I After 11009 nodes, 2048 on tree, 1899.8966 best solution, best possible 1383.5974 (59.30 seconds)
Cbc0010I After 11018 nodes, 2053 on tree, 1899.8966 best solution, best possible 1386.3389 (60.01 seconds)
Cbc0010I After 11033 nodes, 2060 on tree, 1899.8966 best solution, best possible 1388.7712 (60.76 seconds)
Cbc0010I After 11051 nodes, 2068 on tree, 1899.8966 best solution, best possible 1389.9028 (61.49 seconds)
Cbc0010I After 11077 nodes, 2081 on tree, 1899.8966 best solution, best possible 1391.7398 (62.21 seconds)
Cbc0010I After 11093 nodes, 2089 on tree, 1899.8966 best solution, best possible 1393.0456 (62.94 seconds)
Cbc0010I After 11144 nodes, 2113 on tree, 1899.8966 best solution, best possible 1396.0183 (63.65 seconds)
Cbc0010I After 11214 nodes, 2145 on tree, 1899.8966 best solution, best possible 1398.6761 (64.35 seconds)
Cbc0010I After 11296 nodes, 2186 on tree, 1899.8966 best solution, best possible 1401.4048 (65.09 seconds)
Cbc0010I After 11344 nodes, 2209 on tree, 1899.8966 best solution, best possible 1403.3791 (65.79 seconds)
Cbc0010I After 11403 nodes, 2235 on tree, 1899.8966 best solution, best possible 1406.0652 (66.50 seconds)
Cbc0010I After 11470 nodes, 2266 on tree, 1899.8966 best solution, best possible 1408.5728 (67.20 seconds)
Cbc0010I After 11558 nodes, 2308 on tree, 1899.8966 best solution, best possible 1410.5758 (67.92 seconds)
Cbc0010I After 11606 nodes, 2332 on tree, 1899.8966 best solution, best possible 1411.5066 (68.63 seconds)
Cbc0010I After 11667 nodes, 2363 on tree, 1899.8966 best solution, best possible 1412.4751 (69.33 seconds)
Cbc0010I After 11720 nodes, 2386 on tree, 1899.8966 best solution, best possible 1413.4913 (70.04 seconds)
Cbc0010I After 11760 nodes, 2404 on tree, 1899.8966 best solution, best possible 1414.3178 (70.76 seconds)
Cbc0010I After 11828 nodes, 2436 on tree, 1899.8966 best solution, best possible 1415.1635 (71.48 seconds)
Cbc0010I After 11936 nodes, 2481 on tree, 1899.8966 best solution, best possible 1417.0447 (72.18 seconds)
Cbc0010I After 12067 nodes, 2541 on tree, 1899.8966 best solution, best possible 1419.407 (72.90 seconds)
Cbc0010I After 12197 nodes, 2596 on tree, 1899.8966 best solution, best possible 1420.9843 (73.60 seconds)
Cbc0010I After 12282 nodes, 2631 on tree, 1899.8966 best solution, best possible 1421.9908 (74.31 seconds)
Cbc0010I After 12335 nodes, 2656 on tree, 1899.8966 best solution, best possible 1422.6117 (75.02 seconds)
Cbc0010I After 12458 nodes, 2713 on tree, 1899.8966 best solution, best possible 1423.8133 (75.72 seconds)
Cbc0010I After 12618 nodes, 2784 on tree, 1899.8966 best solution, best possible 1425.5048 (76.42 seconds)
Cbc0010I After 12672 nodes, 2809 on tree, 1899.8966 best solution, best possible 1426.1942 (77.14 seconds)
Cbc0010I After 12808 nodes, 2861 on tree, 1899.8966 best solution, best possible 1427.6467 (77.86 seconds)
Cbc0010I After 12921 nodes, 2911 on tree, 1899.8966 best solution, best possible 1428.6905 (78.56 seconds)
Cbc0010I After 13013 nodes, 2961 on tree, 1899.8966 best solution, best possible 1429.6159 (79.26 seconds)
Cbc0010I After 13347 nodes, 2964 on tree, 1899.8966 best solution, best possible 1429.6159 (79.96 seconds)
Cbc0010I After 13620 nodes, 2966 on tree, 1899.8966 best solution, best possible 1429.6159 (80.67 seconds)
Cbc0010I After 13896 nodes, 2964 on tree, 1899.8966 best solution, best possible 1429.6159 (81.37 seconds)
Cbc0010I After 14058 nodes, 2988 on tree, 1899.8966 best solution, best possible 1430.048 (82.08 seconds)
Cbc0010I After 14184 nodes, 3045 on tree, 1899.8966 best solution, best possible 1430.882 (82.78 seconds)
Cbc0010I After 14310 nodes, 3101 on tree, 1899.8966 best solution, best possible 1431.6733 (83.49 seconds)
Cbc0010I After 14337 nodes, 3113 on tree, 1899.8966 best solution, best possible 1431.9481 (84.19 seconds)
Cbc0010I After 14416 nodes, 3144 on tree, 1899.8966 best solution, best possible 1432.5214 (84.90 seconds)
Cbc0010I After 14544 nodes, 3200 on tree, 1899.8966 best solution, best possible 1433.5346 (85.61 seconds)
Cbc0010I After 14584 nodes, 3214 on tree, 1899.8966 best solution, best possible 1433.7398 (86.33 seconds)
Cbc0010I After 14663 nodes, 3250 on tree, 1899.8966 best solution, best possible 1434.3855 (87.03 seconds)
Cbc0010I After 14808 nodes, 3312 on tree, 1899.8966 best solution, best possible 1435.5307 (87.73 seconds)
Cbc0010I After 14931 nodes, 3363 on tree, 1899.8966 best solution, best possible 1436.3636 (88.44 seconds)
Cbc0010I After 15004 nodes, 3394 on tree, 1899.8966 best solution, best possible 1437.0401 (89.14 seconds)
Cbc0010I After 15093 nodes, 3432 on tree, 1899.8966 best solution, best possible 1437.7312 (89.85 seconds)
Cbc0010I After 15186 nodes, 3467 on tree, 1899.8966 best solution, best possible 1438.2078 (90.55 seconds)
Cbc0010I After 15242 nodes, 3489 on tree, 1899.8966 best solution, best possible 1438.5464 (91.25 seconds)
Cbc0010I After 15315 nodes, 3522 on tree, 1899.8966 best solution, best possible 1439.1215 (91.96 seconds)
Cbc0010I After 15394 nodes, 3555 on tree, 1899.8966 best solution, best possible 1439.7107 (92.68 seconds)
Cbc0010I After 15493 nodes, 3591 on tree, 1899.8966 best solution, best possible 1440.2182 (93.40 seconds)
Cbc0010I After 15562 nodes, 3623 on tree, 1899.8966 best solution, best possible 1440.6595 (94.10 seconds)
Cbc0010I After 15609 nodes, 3641 on tree, 1899.8966 best solution, best possible 1441.006 (94.81 seconds)
Cbc0010I After 15669 nodes, 3666 on tree, 1899.8966 best solution, best possible 1441.4405 (95.51 seconds)
Cbc0010I After 15744 nodes, 3701 on tree, 1899.8966 best solution, best possible 1441.9395 (96.22 seconds)
Cbc0010I After 15835 nodes, 3736 on tree, 1899.8966 best solution, best possible 1442.4204 (96.95 seconds)
Cbc0010I After 15874 nodes, 3752 on tree, 1899.8966 best solution, best possible 1442.6464 (97.68 seconds)
Cbc0010I After 15973 nodes, 3789 on tree, 1899.8966 best solution, best possible 1443.2198 (98.38 seconds)
Cbc0010I After 16111 nodes, 3845 on tree, 1899.8966 best solution, best possible 1443.9728 (99.10 seconds)
Cbc0010I After 16245 nodes, 3898 on tree, 1899.8966 best solution, best possible 1444.6432 (99.80 seconds)
Cbc0010I After 16326 nodes, 3932 on tree, 1899.8966 best solution, best possible 1445.0488 (100.50 seconds)
Cbc0010I After 16418 nodes, 3972 on tree, 1899.8966 best solution, best possible 1445.6033 (101.20 seconds)
Cbc0010I After 16546 nodes, 4028 on tree, 1899.8966 best solution, best possible 1446.3196 (101.91 seconds)
Cbc0010I After 16602 nodes, 4050 on tree, 1899.8966 best solution, best possible 1446.6048 (102.62 seconds)
Cbc0010I After 16693 nodes, 4087 on tree, 1899.8966 best solution, best possible 1446.9903 (103.32 seconds)
Cbc0010I After 16750 nodes, 4111 on tree, 1899.8966 best solution, best possible 1447.3706 (104.03 seconds)
Cbc0010I After 16806 nodes, 4137 on tree, 1899.8966 best solution, best possible 1447.7187 (104.75 seconds)
Cbc0010I After 16880 nodes, 4168 on tree, 1899.8966 best solution, best possible 1448.1423 (105.45 seconds)
Cbc0010I After 16988 nodes, 4211 on tree, 1899.8966 best solution, best possible 1448.6122 (106.15 seconds)
Cbc0010I After 17128 nodes, 4227 on tree, 1899.8966 best solution, best possible 1448.6948 (106.86 seconds)
Cbc0010I After 17315 nodes, 4223 on tree, 1899.8966 best solution, best possible 1448.6948 (107.56 seconds)
Cbc0010I After 17487 nodes, 4223 on tree, 1899.8966 best solution, best possible 1448.6948 (108.27 seconds)
Cbc0010I After 17758 nodes, 4220 on tree, 1899.8966 best solution, best possible 1448.6948 (108.97 seconds)
Cbc0004I Integer solution of 1823.4648 found after 190855 iterations and 17818 nodes (109.15 seconds)
Cbc0010I After 17907 nodes, 4029 on tree, 1823.4648 best solution, best possible 1448.6948 (109.67 seconds)
