Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/ns1856153.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/ns1856153.txt -quit (default strategy 1)
At line 1 NAME          ns1856153
At line 2 ROWS
At line 35411 COLUMNS
At line 141310 RHS
At line 153982 BOUNDS
At line 165967 ENDATA
Problem ns1856153 has 35407 rows, 11998 columns and 105882 elements
Coin0008I ns1856153 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 0.515612 seconds
Cgl0003I 0 fixed, 0 tightened bounds, 728 strengthened rows, 5096 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 372 strengthened rows, 0 substitutions
Cgl0004I processed model has 18494 rows, 9870 columns (9828 integer (9828 of which binary)) and 58577 elements
Coin3009W Conflict graph built in 0.018 seconds, density: 0.018%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 1303 integers unsatisfied sum - 128.051
Cbc0038I Pass   1: (32.18 seconds) suminf.   36.76974 (202) obj. 0 iterations 12267
Cbc0038I Pass   2: (32.44 seconds) suminf.   31.14836 (209) obj. 0 iterations 271
Cbc0038I Pass   3: (32.80 seconds) suminf.   30.05938 (238) obj. 0 iterations 317
Cbc0038I Pass   4: (33.13 seconds) suminf.   29.28365 (187) obj. 0 iterations 247
Cbc0038I Pass   5: (33.33 seconds) suminf.   29.16612 (204) obj. 0 iterations 141
Cbc0038I Pass   6: (33.65 seconds) suminf.   27.29687 (250) obj. 0 iterations 207
Cbc0038I Pass   7: (34.04 seconds) suminf.   26.90000 (148) obj. 0 iterations 294
Cbc0038I Pass   8: (34.31 seconds) suminf.   27.01042 (143) obj. 0 iterations 200
Cbc0038I Pass   9: (34.67 seconds) suminf.   26.63235 (141) obj. 0 iterations 211
Cbc0038I Pass  10: (34.96 seconds) suminf.   26.61250 (154) obj. 0 iterations 148
Cbc0038I Pass  11: (35.08 seconds) suminf.   26.61250 (154) obj. 0 iterations 49
Cbc0038I Pass  12: (35.23 seconds) suminf.   26.61250 (154) obj. 0 iterations 68
Cbc0038I Pass  13: (35.42 seconds) suminf.   26.61250 (154) obj. 0 iterations 87
Cbc0038I Pass  14: (38.86 seconds) suminf.   33.59375 (138) obj. 0 iterations 2277
Cbc0038I Pass  15: (40.46 seconds) suminf.   26.59615 (163) obj. 0 iterations 1482
Cbc0038I Pass  16: (40.63 seconds) suminf.   26.43750 (152) obj. 0 iterations 112
Cbc0038I Pass  17: (42.00 seconds) suminf.   26.37838 (220) obj. 0 iterations 938
Cbc0038I Pass  18: (42.58 seconds) suminf.   26.15909 (192) obj. 0 iterations 290
Cbc0038I Pass  19: (43.82 seconds) suminf.   26.07006 (251) obj. 0 iterations 739
Cbc0038I Pass  20: (44.57 seconds) suminf.   25.90909 (191) obj. 0 iterations 339
Cbc0038I Pass  21: (44.78 seconds) suminf.   25.90909 (191) obj. 0 iterations 81
Cbc0038I Pass  22: (47.96 seconds) suminf.   33.74653 (198) obj. 0 iterations 2001
Cbc0038I Pass  23: (50.98 seconds) suminf.   27.44602 (204) obj. 0 iterations 2005
Cbc0038I Pass  24: (51.64 seconds) suminf.   26.50972 (248) obj. 0 iterations 313
Cbc0038I Pass  25: (52.31 seconds) suminf.   25.97727 (197) obj. 0 iterations 267
Cbc0038I Pass  26: (53.60 seconds) suminf.   25.71806 (246) obj. 0 iterations 564
Cbc0038I Pass  27: (54.25 seconds) suminf.   25.72727 (196) obj. 0 iterations 260
Cbc0038I Pass  28: (55.22 seconds) suminf.   25.71806 (246) obj. 0 iterations 408
Cbc0038I Pass  29: (61.99 seconds) suminf.   34.05357 (163) obj. 0 iterations 3512
Cbc0038I Pass  30: (65.01 seconds) suminf.   25.46806 (245) obj. 0 iterations 2017
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 8002 integers at bound fixed and 342 continuous
Cbc0038I Mini branch and bound did not improve solution (65.64 seconds)
Cbc0038I After 65.64 seconds - Feasibility pump exiting - took 53.27 seconds
Cbc0031I 2010 added rows had average density of 2.9641791
Cbc0013I At root node, 2010 cuts changed objective from 0 to 0 in 10 passes
Cbc0010I After 47 nodes, 31 on tree, 1e+50 best solution, best possible 0 (922.20 seconds)
Cbc0010I After 48 nodes, 31 on tree, 1e+50 best solution, best possible 0 (936.97 seconds)
Cbc0010I After 49 nodes, 32 on tree, 1e+50 best solution, best possible 0 (945.47 seconds)
Cbc0010I After 50 nodes, 32 on tree, 1e+50 best solution, best possible 0 (953.72 seconds)
Cbc0010I After 51 nodes, 33 on tree, 1e+50 best solution, best possible 0 (968.33 seconds)
Cbc0010I After 52 nodes, 33 on tree, 1e+50 best solution, best possible 0 (985.28 seconds)
Cbc0010I After 53 nodes, 34 on tree, 1e+50 best solution, best possible 0 (996.11 seconds)
Cbc0010I After 54 nodes, 34 on tree, 1e+50 best solution, best possible 0 (1013.02 seconds)
Cbc0010I After 55 nodes, 35 on tree, 1e+50 best solution, best possible 0 (1018.19 seconds)
Cbc0010I After 56 nodes, 36 on tree, 1e+50 best solution, best possible 0 (1023.86 seconds)
Cbc0010I After 57 nodes, 36 on tree, 1e+50 best solution, best possible 0 (1038.20 seconds)
Cbc0010I After 58 nodes, 37 on tree, 1e+50 best solution, best possible 0 (1044.92 seconds)
Cbc0010I After 59 nodes, 38 on tree, 1e+50 best solution, best possible 0 (1060.98 seconds)
Cbc0010I After 60 nodes, 38 on tree, 1e+50 best solution, best possible 0 (1081.39 seconds)
Cbc0010I After 61 nodes, 38 on tree, 1e+50 best solution, best possible 0 (1090.86 seconds)
Cbc0010I After 62 nodes, 38 on tree, 1e+50 best solution, best possible 0 (1099.44 seconds)
Cbc0010I After 63 nodes, 39 on tree, 1e+50 best solution, best possible 0 (1111.48 seconds)
Cbc0010I After 64 nodes, 39 on tree, 1e+50 best solution, best possible 0 (1119.32 seconds)
Cbc0010I After 65 nodes, 40 on tree, 1e+50 best solution, best possible 0 (1123.78 seconds)
Cbc0010I After 66 nodes, 40 on tree, 1e+50 best solution, best possible 0 (1136.83 seconds)
Cbc0010I After 67 nodes, 41 on tree, 1e+50 best solution, best possible 0 (1149.95 seconds)
Cbc0010I After 68 nodes, 41 on tree, 1e+50 best solution, best possible 0 (1167.76 seconds)
Cbc0010I After 69 nodes, 42 on tree, 1e+50 best solution, best possible 0 (1184.86 seconds)
Cbc0010I After 70 nodes, 42 on tree, 1e+50 best solution, best possible 0 (1204.89 seconds)
Cbc0010I After 71 nodes, 43 on tree, 1e+50 best solution, best possible 0 (1221.51 seconds)
Cbc0010I After 72 nodes, 43 on tree, 1e+50 best solution, best possible 0 (1239.10 seconds)
Cbc0010I After 73 nodes, 44 on tree, 1e+50 best solution, best possible 0 (1248.95 seconds)
Cbc0010I After 74 nodes, 44 on tree, 1e+50 best solution, best possible 0 (1259.50 seconds)
Cbc0010I After 75 nodes, 45 on tree, 1e+50 best solution, best possible 0 (1270.80 seconds)
Cbc0010I After 76 nodes, 45 on tree, 1e+50 best solution, best possible 0 (1277.93 seconds)
Cbc0010I After 77 nodes, 46 on tree, 1e+50 best solution, best possible 0 (1283.83 seconds)
Cbc0010I After 78 nodes, 47 on tree, 1e+50 best solution, best possible 0 (1303.07 seconds)
Cbc0010I After 79 nodes, 47 on tree, 1e+50 best solution, best possible 0 (1320.19 seconds)
Cbc0010I After 80 nodes, 47 on tree, 1e+50 best solution, best possible 0 (1328.67 seconds)
Cbc0010I After 81 nodes, 48 on tree, 1e+50 best solution, best possible 0 (1344.49 seconds)
Cbc0010I After 82 nodes, 48 on tree, 1e+50 best solution, best possible 0 (1362.45 seconds)
Cbc0010I After 83 nodes, 49 on tree, 1e+50 best solution, best possible 0 (1376.87 seconds)
Cbc0010I After 84 nodes, 49 on tree, 1e+50 best solution, best possible 0 (1398.77 seconds)
Cbc0010I After 85 nodes, 50 on tree, 1e+50 best solution, best possible 0 (1403.23 seconds)
Cbc0010I After 86 nodes, 51 on tree, 1e+50 best solution, best possible 0 (1407.48 seconds)
Cbc0010I After 87 nodes, 52 on tree, 1e+50 best solution, best possible 0 (1420.84 seconds)
Cbc0010I After 88 nodes, 52 on tree, 1e+50 best solution, best possible 0 (1437.28 seconds)
Cbc0010I After 89 nodes, 52 on tree, 1e+50 best solution, best possible 0 (1442.95 seconds)
Cbc0010I After 90 nodes, 53 on tree, 1e+50 best solution, best possible 0 (1457.81 seconds)
Cbc0010I After 91 nodes, 53 on tree, 1e+50 best solution, best possible 0 (1477.08 seconds)
Cbc0010I After 92 nodes, 54 on tree, 1e+50 best solution, best possible 0 (1484.51 seconds)
Cbc0010I After 93 nodes, 54 on tree, 1e+50 best solution, best possible 0 (1504.25 seconds)
Cbc0010I After 94 nodes, 54 on tree, 1e+50 best solution, best possible 0 (1513.94 seconds)
Cbc0010I After 95 nodes, 55 on tree, 1e+50 best solution, best possible 0 (1523.52 seconds)
Cbc0010I After 96 nodes, 56 on tree, 1e+50 best solution, best possible 0 (1548.19 seconds)
Cbc0010I After 97 nodes, 56 on tree, 1e+50 best solution, best possible 0 (1575.28 seconds)
Cbc0010I After 98 nodes, 56 on tree, 1e+50 best solution, best possible 0 (1586.28 seconds)
Cbc0010I After 99 nodes, 57 on tree, 1e+50 best solution, best possible 0 (1613.59 seconds)
Cbc0010I After 100 nodes, 57 on tree, 1e+50 best solution, best possible 0 (1646.18 seconds)
Cbc0010I After 101 nodes, 58 on tree, 1e+50 best solution, best possible 0 (1655.06 seconds)
Cbc0010I After 102 nodes, 59 on tree, 1e+50 best solution, best possible 0 (1678.18 seconds)
Cbc0010I After 103 nodes, 59 on tree, 1e+50 best solution, best possible 0 (1690.65 seconds)
Cbc0010I After 104 nodes, 59 on tree, 1e+50 best solution, best possible 0 (1703.55 seconds)
Cbc0010I After 105 nodes, 60 on tree, 1e+50 best solution, best possible 0 (1716.96 seconds)
Cbc0010I After 106 nodes, 61 on tree, 1e+50 best solution, best possible 0 (1721.13 seconds)
Cbc0010I After 107 nodes, 61 on tree, 1e+50 best solution, best possible 0 (1731.93 seconds)
Cbc0010I After 108 nodes, 62 on tree, 1e+50 best solution, best possible 0 (1738.52 seconds)
Cbc0010I After 109 nodes, 63 on tree, 1e+50 best solution, best possible 0 (1743.01 seconds)
Cbc0010I After 110 nodes, 63 on tree, 1e+50 best solution, best possible 0 (1751.64 seconds)
Cbc0010I After 111 nodes, 64 on tree, 1e+50 best solution, best possible 0 (1766.18 seconds)
Cbc0010I After 112 nodes, 64 on tree, 1e+50 best solution, best possible 0 (1785.45 seconds)
Cbc0010I After 113 nodes, 64 on tree, 1e+50 best solution, best possible 0 (1794.02 seconds)
Cbc0010I After 114 nodes, 65 on tree, 1e+50 best solution, best possible 0 (1801.85 seconds)
Cbc0010I After 115 nodes, 65 on tree, 1e+50 best solution, best possible 0 (1808.98 seconds)
Cbc0010I After 116 nodes, 66 on tree, 1e+50 best solution, best possible 0 (1813.42 seconds)
Cbc0010I After 117 nodes, 66 on tree, 1e+50 best solution, best possible 0 (1826.17 seconds)
Cbc0010I After 118 nodes, 66 on tree, 1e+50 best solution, best possible 0 (1837.64 seconds)
Cbc0010I After 119 nodes, 67 on tree, 1e+50 best solution, best possible 0 (1844.67 seconds)
Cbc0010I After 120 nodes, 67 on tree, 1e+50 best solution, best possible 0 (1857.04 seconds)
Cbc0010I After 121 nodes, 68 on tree, 1e+50 best solution, best possible 0 (1862.34 seconds)
Cbc0010I After 122 nodes, 68 on tree, 1e+50 best solution, best possible 0 (1868.89 seconds)
Cbc0010I After 123 nodes, 69 on tree, 1e+50 best solution, best possible 0 (1877.55 seconds)
Cbc0010I After 124 nodes, 69 on tree, 1e+50 best solution, best possible 0 (1884.42 seconds)
Cbc0010I After 125 nodes, 69 on tree, 1e+50 best solution, best possible 0 (1894.03 seconds)
Cbc0010I After 126 nodes, 70 on tree, 1e+50 best solution, best possible 0 (1901.53 seconds)
Cbc0010I After 127 nodes, 71 on tree, 1e+50 best solution, best possible 0 (1913.87 seconds)
Cbc0010I After 128 nodes, 71 on tree, 1e+50 best solution, best possible 0 (1932.06 seconds)
Cbc0010I After 129 nodes, 71 on tree, 1e+50 best solution, best possible 0 (1942.22 seconds)
Cbc0010I After 130 nodes, 72 on tree, 1e+50 best solution, best possible 0 (1959.98 seconds)
Cbc0010I After 131 nodes, 72 on tree, 1e+50 best solution, best possible 0 (1974.50 seconds)
Cbc0010I After 132 nodes, 73 on tree, 1e+50 best solution, best possible 0 (1986.23 seconds)
Cbc0010I After 133 nodes, 73 on tree, 1e+50 best solution, best possible 0 (1995.17 seconds)
Cbc0010I After 134 nodes, 74 on tree, 1e+50 best solution, best possible 0 (2000.99 seconds)
Cbc0010I After 135 nodes, 74 on tree, 1e+50 best solution, best possible 0 (2014.25 seconds)
Cbc0010I After 136 nodes, 75 on tree, 1e+50 best solution, best possible 0 (2019.70 seconds)
Cbc0010I After 137 nodes, 75 on tree, 1e+50 best solution, best possible 0 (2029.63 seconds)
Cbc0010I After 138 nodes, 76 on tree, 1e+50 best solution, best possible 0 (2039.81 seconds)
Cbc0010I After 139 nodes, 77 on tree, 1e+50 best solution, best possible 0 (2044.68 seconds)
Cbc0010I After 140 nodes, 77 on tree, 1e+50 best solution, best possible 0 (2054.12 seconds)
Cbc0010I After 141 nodes, 78 on tree, 1e+50 best solution, best possible 0 (2065.29 seconds)
Cbc0010I After 142 nodes, 79 on tree, 1e+50 best solution, best possible 0 (2084.47 seconds)
Cbc0010I After 143 nodes, 79 on tree, 1e+50 best solution, best possible 0 (2102.08 seconds)
Cbc0010I After 144 nodes, 79 on tree, 1e+50 best solution, best possible 0 (2124.91 seconds)
Cbc0010I After 145 nodes, 80 on tree, 1e+50 best solution, best possible 0 (2148.86 seconds)
Cbc0010I After 146 nodes, 80 on tree, 1e+50 best solution, best possible 0 (2181.30 seconds)
Cbc0010I After 147 nodes, 81 on tree, 1e+50 best solution, best possible 0 (2199.66 seconds)
Cbc0010I After 148 nodes, 81 on tree, 1e+50 best solution, best possible 0 (2214.10 seconds)
Cbc0010I After 149 nodes, 82 on tree, 1e+50 best solution, best possible 0 (2237.60 seconds)
Cbc0010I After 150 nodes, 82 on tree, 1e+50 best solution, best possible 0 (2270.86 seconds)
Cbc0010I After 151 nodes, 82 on tree, 1e+50 best solution, best possible 0 (2286.76 seconds)
Cbc0010I After 152 nodes, 83 on tree, 1e+50 best solution, best possible 0 (2299.92 seconds)
Cbc0010I After 153 nodes, 83 on tree, 1e+50 best solution, best possible 0 (2326.15 seconds)
Cbc0010I After 154 nodes, 84 on tree, 1e+50 best solution, best possible 0 (2335.82 seconds)
Cbc0010I After 155 nodes, 84 on tree, 1e+50 best solution, best possible 0 (2351.96 seconds)
Cbc0010I After 156 nodes, 85 on tree, 1e+50 best solution, best possible 0 (2367.42 seconds)
Cbc0010I After 157 nodes, 86 on tree, 1e+50 best solution, best possible 0 (2390.06 seconds)
Cbc0010I After 158 nodes, 86 on tree, 1e+50 best solution, best possible 0 (2423.69 seconds)
Cbc0010I After 159 nodes, 86 on tree, 1e+50 best solution, best possible 0 (2451.23 seconds)
Cbc0010I After 160 nodes, 87 on tree, 1e+50 best solution, best possible 0 (2474.93 seconds)
Cbc0010I After 161 nodes, 87 on tree, 1e+50 best solution, best possible 0 (2510.96 seconds)
Cbc0010I After 162 nodes, 88 on tree, 1e+50 best solution, best possible 0 (2524.85 seconds)
Cbc0010I After 163 nodes, 89 on tree, 1e+50 best solution, best possible 0 (2545.34 seconds)
Cbc0010I After 164 nodes, 89 on tree, 1e+50 best solution, best possible 0 (2582.92 seconds)
Cbc0010I After 165 nodes, 89 on tree, 1e+50 best solution, best possible 0 (2606.62 seconds)
Cbc0010I After 166 nodes, 90 on tree, 1e+50 best solution, best possible 0 (2632.23 seconds)
Cbc0010I After 167 nodes, 90 on tree, 1e+50 best solution, best possible 0 (2660.38 seconds)
Cbc0010I After 168 nodes, 91 on tree, 1e+50 best solution, best possible 0 (2677.06 seconds)
Cbc0010I After 169 nodes, 92 on tree, 1e+50 best solution, best possible 0 (2716.14 seconds)
Cbc0010I After 170 nodes, 92 on tree, 1e+50 best solution, best possible 0 (2750.10 seconds)
Cbc0010I After 171 nodes, 92 on tree, 1e+50 best solution, best possible 0 (2775.68 seconds)
Cbc0010I After 172 nodes, 93 on tree, 1e+50 best solution, best possible 0 (2805.87 seconds)
Cbc0010I After 173 nodes, 93 on tree, 1e+50 best solution, best possible 0 (2841.66 seconds)
Cbc0010I After 174 nodes, 94 on tree, 1e+50 best solution, best possible 0 (2865.90 seconds)
Cbc0010I After 175 nodes, 94 on tree, 1e+50 best solution, best possible 0 (2883.33 seconds)
Cbc0010I After 176 nodes, 95 on tree, 1e+50 best solution, best possible 0 (2891.38 seconds)
Cbc0010I After 177 nodes, 96 on tree, 1e+50 best solution, best possible 0 (2915.80 seconds)
Cbc0010I After 178 nodes, 96 on tree, 1e+50 best solution, best possible 0 (2945.16 seconds)
Cbc0010I After 179 nodes, 96 on tree, 1e+50 best solution, best possible 0 (2960.70 seconds)
Cbc0010I After 180 nodes, 97 on tree, 1e+50 best solution, best possible 0 (2975.91 seconds)
Cbc0010I After 181 nodes, 98 on tree, 1e+50 best solution, best possible 0 (2983.23 seconds)
Cbc0010I After 182 nodes, 99 on tree, 1e+50 best solution, best possible 0 (3006.14 seconds)
Cbc0010I After 183 nodes, 99 on tree, 1e+50 best solution, best possible 0 (3036.05 seconds)
Cbc0010I After 184 nodes, 99 on tree, 1e+50 best solution, best possible 0 (3051.21 seconds)
Cbc0010I After 185 nodes, 100 on tree, 1e+50 best solution, best possible 0 (3074.18 seconds)
Cbc0010I After 186 nodes, 100 on tree, 1e+50 best solution, best possible 0 (3103.31 seconds)
