Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Mar 30 2022
command line - -import /home/danilo/cbc-test-set/rout.mps.gz -timeM elapsed -seconds 10800 -knapsack off -solve -solu sol-group-root/rout.txt -quit (default strategy 1)
At line 1 NAME           rout
At line 2 ROWS
At line 295 COLUMNS
At line 1709 RHS
At line 1721 BOUNDS
At line 2038 ENDATA
Problem rout has 291 rows, 556 columns and 2431 elements
Coin0008I rout read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 981.864 - 0.080331 seconds
Cgl0008I 14 inequality constraints converted to equality constraints
Cgl0004I processed model has 290 rows, 569 columns (329 integer (314 of which binary)) and 2129 elements
Coin3009W Conflict graph built in 0.001 seconds, density: 0.502%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.00999
Cbc0038I Initial state - 38 integers unsatisfied sum - 10.1121
Cbc0038I Pass   1: suminf.    4.44536 (23) obj. 1264.68 iterations 117
Cbc0038I Pass   2: suminf.    3.23613 (12) obj. 1192.88 iterations 81
Cbc0038I Pass   3: suminf.    1.48636 (8) obj. 1202.72 iterations 76
Cbc0038I Pass   4: suminf.    1.97939 (7) obj. 1227.59 iterations 18
Cbc0038I Pass   5: suminf.    1.14195 (6) obj. 1264 iterations 22
Cbc0038I Pass   6: suminf.    1.09131 (5) obj. 1258.19 iterations 20
Cbc0038I Pass   7: suminf.    7.61731 (27) obj. 1211.5 iterations 119
Cbc0038I Pass   8: suminf.    2.84725 (14) obj. 1303.63 iterations 109
Cbc0038I Pass   9: suminf.    2.31047 (11) obj. 1343.59 iterations 7
Cbc0038I Pass  10: suminf.    2.68939 (11) obj. 1391.43 iterations 40
Cbc0038I Pass  11: suminf.    1.35452 (6) obj. 1499.56 iterations 20
Cbc0038I Pass  12: suminf.    2.25411 (5) obj. 1430.95 iterations 24
Cbc0038I Pass  13: suminf.    1.23205 (3) obj. 1453.9 iterations 11
Cbc0038I Pass  14: suminf.    0.71610 (3) obj. 1551.8 iterations 2
Cbc0038I Pass  15: suminf.    5.30231 (27) obj. 1363.49 iterations 79
Cbc0038I Pass  16: suminf.    1.87382 (6) obj. 1422.75 iterations 34
Cbc0038I Pass  17: suminf.    1.31425 (4) obj. 1471.57 iterations 12
Cbc0038I Pass  18: suminf.    1.16667 (4) obj. 1500.01 iterations 3
Cbc0038I Pass  19: suminf.    1.27392 (4) obj. 1453.38 iterations 2
Cbc0038I Pass  20: suminf.    6.97942 (29) obj. 1371.12 iterations 105
Cbc0038I Pass  21: suminf.    2.34161 (9) obj. 1524.95 iterations 52
Cbc0038I Pass  22: suminf.    2.00922 (8) obj. 1528.46 iterations 9
Cbc0038I Pass  23: suminf.    0.84112 (4) obj. 1594.26 iterations 26
Cbc0038I Pass  24: suminf.    0.42056 (2) obj. 1587.46 iterations 1
Cbc0038I Pass  25: suminf.    0.33333 (2) obj. 1718.23 iterations 12
Cbc0038I Pass  26: suminf.    6.27971 (28) obj. 1439.12 iterations 82
Cbc0038I Pass  27: suminf.    2.09964 (8) obj. 1483.33 iterations 42
Cbc0038I Pass  28: suminf.    2.14932 (7) obj. 1540.28 iterations 26
Cbc0038I Pass  29: suminf.    1.29196 (5) obj. 1616.31 iterations 4
Cbc0038I Pass  30: suminf.    1.13586 (3) obj. 1539.4 iterations 5
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 172 integers at bound fixed and 169 continuous
Cbc0038I Full problem 290 rows 569 columns, reduced to 122 rows 215 columns
Cbc0038I Mini branch and bound did not improve solution (0.71 seconds)
Cbc0038I After 0.71 seconds - Feasibility pump exiting - took 0.60 seconds
Cbc0031I 32 added rows had average density of 269.75
Cbc0013I At root node, 32 cuts changed objective from 981.86429 to 988.75957 in 26 passes
Cbc0014I Cut generator 0 (Probing) - 1 row cuts average 21.0 elements, 0 column cuts (0 active)  in 0.141 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 389 row cuts average 544.3 elements, 0 column cuts (0 active)  in 0.610 seconds - new frequency is 1
Cbc0014I Cut generator 2 (liftKnapsack) - 104 row cuts average 14.6 elements, 0 column cuts (0 active)  in 0.656 seconds - new frequency is 1
Cbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.004 seconds - new frequency is -100
Cbc0014I Cut generator 4 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.009 seconds - new frequency is -100
Cbc0014I Cut generator 5 (MixedIntegerRounding2) - 211 row cuts average 53.4 elements, 0 column cuts (0 active)  in 0.154 seconds - new frequency is 1
Cbc0014I Cut generator 6 (FlowCover) - 1 row cuts average 4.0 elements, 0 column cuts (0 active)  in 0.073 seconds - new frequency is -100
Cbc0014I Cut generator 7 (TwoMirCuts) - 146 row cuts average 236.8 elements, 0 column cuts (0 active)  in 0.169 seconds - new frequency is 1
Cbc0014I Cut generator 8 (ZeroHalf) - 17 row cuts average 67.5 elements, 0 column cuts (0 active)  in 0.050 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 988.75957 (4.38 seconds)
Cbc0010I After 5247 nodes, 417 on tree, 1119.39 best solution, best possible 988.75957 (66.06 seconds)
Cbc0010I After 5328 nodes, 415 on tree, 1119.39 best solution, best possible 988.75957 (66.77 seconds)
Cbc0010I After 5417 nodes, 412 on tree, 1119.39 best solution, best possible 988.75957 (67.48 seconds)
Cbc0010I After 5527 nodes, 399 on tree, 1119.39 best solution, best possible 988.75957 (68.18 seconds)
Cbc0010I After 5649 nodes, 395 on tree, 1119.39 best solution, best possible 988.75957 (68.88 seconds)
Cbc0010I After 5826 nodes, 399 on tree, 1119.39 best solution, best possible 988.75957 (69.58 seconds)
Cbc0010I After 6013 nodes, 394 on tree, 1119.39 best solution, best possible 988.75957 (70.29 seconds)
Cbc0010I After 6184 nodes, 393 on tree, 1119.39 best solution, best possible 988.75957 (71.00 seconds)
Cbc0010I After 6318 nodes, 388 on tree, 1119.39 best solution, best possible 988.75957 (71.70 seconds)
Cbc0004I Integer solution of 1117.22 found after 277292 iterations and 6380 nodes (72.02 seconds)
Cbc0010I After 6385 nodes, 386 on tree, 1117.22 best solution, best possible 988.75957 (72.41 seconds)
Cbc0010I After 6413 nodes, 396 on tree, 1117.22 best solution, best possible 988.75957 (73.17 seconds)
Cbc0004I Integer solution of 1079.19 found after 282321 iterations and 6449 nodes (73.61 seconds)
Cbc0010I After 6462 nodes, 355 on tree, 1079.19 best solution, best possible 988.75957 (73.94 seconds)
Cbc0010I After 6486 nodes, 366 on tree, 1079.19 best solution, best possible 988.75957 (74.68 seconds)
Cbc0010I After 6531 nodes, 382 on tree, 1079.19 best solution, best possible 988.75957 (75.38 seconds)
Cbc0010I After 6564 nodes, 396 on tree, 1079.19 best solution, best possible 988.75957 (76.10 seconds)
Cbc0010I After 6610 nodes, 415 on tree, 1079.19 best solution, best possible 988.75957 (76.80 seconds)
Cbc0010I After 6645 nodes, 430 on tree, 1079.19 best solution, best possible 988.75957 (77.51 seconds)
Cbc0010I After 6690 nodes, 445 on tree, 1079.19 best solution, best possible 988.75957 (78.24 seconds)
Cbc0010I After 6714 nodes, 457 on tree, 1079.19 best solution, best possible 988.75957 (78.95 seconds)
Cbc0010I After 6757 nodes, 478 on tree, 1079.19 best solution, best possible 988.75957 (79.65 seconds)
Cbc0010I After 6798 nodes, 493 on tree, 1079.19 best solution, best possible 988.75957 (80.36 seconds)
Cbc0010I After 6825 nodes, 507 on tree, 1079.19 best solution, best possible 988.75957 (81.13 seconds)
Cbc0010I After 6863 nodes, 519 on tree, 1079.19 best solution, best possible 988.75957 (81.83 seconds)
Cbc0010I After 6918 nodes, 539 on tree, 1079.19 best solution, best possible 988.75957 (82.57 seconds)
Cbc0010I After 6952 nodes, 554 on tree, 1079.19 best solution, best possible 988.75957 (83.27 seconds)
Cbc0010I After 6985 nodes, 568 on tree, 1079.19 best solution, best possible 988.75957 (84.00 seconds)
Cbc0010I After 7038 nodes, 590 on tree, 1079.19 best solution, best possible 988.75957 (84.71 seconds)
Cbc0010I After 7074 nodes, 607 on tree, 1079.19 best solution, best possible 988.75957 (85.46 seconds)
Cbc0010I After 7119 nodes, 622 on tree, 1079.19 best solution, best possible 988.75957 (86.18 seconds)
Cbc0010I After 7169 nodes, 641 on tree, 1079.19 best solution, best possible 988.75957 (86.88 seconds)
Cbc0010I After 7211 nodes, 656 on tree, 1079.19 best solution, best possible 988.75957 (87.66 seconds)
Cbc0010I After 7267 nodes, 680 on tree, 1079.19 best solution, best possible 988.75957 (88.37 seconds)
Cbc0010I After 7308 nodes, 697 on tree, 1079.19 best solution, best possible 988.75957 (89.08 seconds)
Cbc0010I After 7357 nodes, 718 on tree, 1079.19 best solution, best possible 988.75957 (89.80 seconds)
Cbc0010I After 7406 nodes, 734 on tree, 1079.19 best solution, best possible 988.75957 (90.53 seconds)
Cbc0010I After 7443 nodes, 751 on tree, 1079.19 best solution, best possible 988.75957 (91.27 seconds)
Cbc0010I After 7494 nodes, 769 on tree, 1079.19 best solution, best possible 988.75957 (91.99 seconds)
Cbc0010I After 7553 nodes, 785 on tree, 1079.19 best solution, best possible 988.75957 (92.72 seconds)
Cbc0010I After 7606 nodes, 805 on tree, 1079.19 best solution, best possible 988.75957 (93.43 seconds)
Cbc0010I After 7649 nodes, 822 on tree, 1079.19 best solution, best possible 988.75957 (94.14 seconds)
Cbc0010I After 7705 nodes, 840 on tree, 1079.19 best solution, best possible 988.75957 (94.87 seconds)
Cbc0010I After 7743 nodes, 854 on tree, 1079.19 best solution, best possible 988.75957 (95.58 seconds)
Cbc0010I After 7782 nodes, 867 on tree, 1079.19 best solution, best possible 988.75957 (96.30 seconds)
Cbc0010I After 7835 nodes, 885 on tree, 1079.19 best solution, best possible 988.75957 (97.00 seconds)
Cbc0010I After 7885 nodes, 896 on tree, 1079.19 best solution, best possible 988.75957 (97.70 seconds)
Cbc0010I After 7959 nodes, 919 on tree, 1079.19 best solution, best possible 988.75957 (98.41 seconds)
Cbc0010I After 7999 nodes, 934 on tree, 1079.19 best solution, best possible 988.75957 (99.11 seconds)
Cbc0010I After 8040 nodes, 951 on tree, 1079.19 best solution, best possible 988.75957 (99.82 seconds)
Cbc0010I After 8103 nodes, 971 on tree, 1079.19 best solution, best possible 988.75957 (100.52 seconds)
Cbc0010I After 8174 nodes, 985 on tree, 1079.19 best solution, best possible 988.75957 (101.23 seconds)
Cbc0010I After 8234 nodes, 1007 on tree, 1079.19 best solution, best possible 988.75957 (101.93 seconds)
Cbc0010I After 8293 nodes, 1026 on tree, 1079.19 best solution, best possible 988.75957 (102.65 seconds)
Cbc0010I After 8355 nodes, 1043 on tree, 1079.19 best solution, best possible 988.75957 (103.35 seconds)
Cbc0010I After 8397 nodes, 1061 on tree, 1079.19 best solution, best possible 988.75957 (104.05 seconds)
Cbc0010I After 8464 nodes, 1082 on tree, 1079.19 best solution, best possible 988.75957 (104.75 seconds)
Cbc0010I After 8506 nodes, 1095 on tree, 1079.19 best solution, best possible 988.75957 (105.48 seconds)
Cbc0010I After 8556 nodes, 1104 on tree, 1079.19 best solution, best possible 988.75957 (106.18 seconds)
Cbc0010I After 8607 nodes, 1118 on tree, 1079.19 best solution, best possible 988.75957 (106.92 seconds)
Cbc0010I After 8676 nodes, 1145 on tree, 1079.19 best solution, best possible 988.75957 (107.62 seconds)
Cbc0010I After 8751 nodes, 1158 on tree, 1079.19 best solution, best possible 988.75957 (108.35 seconds)
Cbc0010I After 8823 nodes, 1172 on tree, 1079.19 best solution, best possible 988.75957 (109.08 seconds)
Cbc0010I After 8882 nodes, 1194 on tree, 1079.19 best solution, best possible 988.75957 (109.78 seconds)
Cbc0010I After 8966 nodes, 1216 on tree, 1079.19 best solution, best possible 988.75957 (110.52 seconds)
Cbc0010I After 9013 nodes, 1241 on tree, 1079.19 best solution, best possible 988.75957 (111.23 seconds)
Cbc0010I After 9069 nodes, 1258 on tree, 1079.19 best solution, best possible 988.75957 (111.93 seconds)
Cbc0010I After 9144 nodes, 1262 on tree, 1079.19 best solution, best possible 988.75957 (112.65 seconds)
Cbc0010I After 9224 nodes, 1254 on tree, 1079.19 best solution, best possible 988.75957 (113.36 seconds)
Cbc0010I After 9291 nodes, 1246 on tree, 1079.19 best solution, best possible 988.75957 (114.07 seconds)
Cbc0010I After 9366 nodes, 1242 on tree, 1079.19 best solution, best possible 988.75957 (114.81 seconds)
Cbc0010I After 9447 nodes, 1243 on tree, 1079.19 best solution, best possible 988.75957 (115.53 seconds)
Cbc0010I After 9504 nodes, 1247 on tree, 1079.19 best solution, best possible 988.75957 (116.23 seconds)
Cbc0010I After 9569 nodes, 1241 on tree, 1079.19 best solution, best possible 988.75957 (116.94 seconds)
Cbc0010I After 9639 nodes, 1253 on tree, 1079.19 best solution, best possible 988.75957 (117.65 seconds)
Cbc0010I After 9715 nodes, 1247 on tree, 1079.19 best solution, best possible 988.75957 (118.35 seconds)
Cbc0010I After 9781 nodes, 1244 on tree, 1079.19 best solution, best possible 988.75957 (119.07 seconds)
Cbc0010I After 9851 nodes, 1241 on tree, 1079.19 best solution, best possible 988.75957 (119.77 seconds)
Cbc0010I After 9930 nodes, 1239 on tree, 1079.19 best solution, best possible 988.75957 (120.48 seconds)
Cbc0010I After 9994 nodes, 1242 on tree, 1079.19 best solution, best possible 988.75957 (121.19 seconds)
Cbc0010I After 10080 nodes, 1238 on tree, 1079.19 best solution, best possible 988.75957 (121.89 seconds)
