Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Mar 30 2022
command line - -import /home/danilo/cbc-test-set/fhnw-sq2.mps.gz -timeM elapsed -seconds 10800 -knapsack off -solve -solu sol-group-root/fhnw-sq2.txt -quit (default strategy 1)
At line 1 NAME fhnw-sq2
At line 2 ROWS
At line 95 COLUMNS
At line 2066 RHS
At line 2129 BOUNDS
At line 2805 ENDATA
Problem fhnw-sq2 has 91 rows, 650 columns and 1968 elements
Coin0008I fhnw-sq2 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 0.091553 seconds
Cgl0003I 4 fixed, 0 tightened bounds, 0 strengthened rows, 0 substitutions
Cgl0004I processed model has 91 rows, 646 columns (646 integer (621 of which binary)) and 1956 elements
Coin3009W Conflict graph built in 0.006 seconds, density: 1.848%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 68 integers unsatisfied sum - 17.3104
Cbc0038I Pass   1: suminf.    5.64482 (34) obj. 0 iterations 90
Cbc0038I Pass   2: suminf.    6.99512 (53) obj. 0 iterations 81
Cbc0038I Pass   3: suminf.    8.11572 (43) obj. 0 iterations 90
Cbc0038I Pass   4: suminf.    8.94418 (49) obj. 0 iterations 64
Cbc0038I Pass   5: suminf.    6.03585 (41) obj. 0 iterations 21
Cbc0038I Pass   6: suminf.    8.75736 (43) obj. 0 iterations 83
Cbc0038I Pass   7: suminf.    6.65841 (35) obj. 0 iterations 42
Cbc0038I Pass   8: suminf.    9.63844 (46) obj. 0 iterations 76
Cbc0038I Pass   9: suminf.    8.29085 (50) obj. 0 iterations 60
Cbc0038I Pass  10: suminf.    9.89272 (51) obj. 0 iterations 72
Cbc0038I Pass  11: suminf.    7.26416 (40) obj. 0 iterations 53
Cbc0038I Pass  12: suminf.    9.05445 (49) obj. 0 iterations 25
Cbc0038I Pass  13: suminf.    9.61234 (43) obj. 0 iterations 70
Cbc0038I Pass  14: suminf.   10.18040 (44) obj. 0 iterations 47
Cbc0038I Pass  15: suminf.    8.60310 (43) obj. 0 iterations 19
Cbc0038I Pass  16: suminf.   10.24017 (49) obj. 0 iterations 75
Cbc0038I Pass  17: suminf.    9.95366 (49) obj. 0 iterations 48
Cbc0038I Pass  18: suminf.    9.53294 (49) obj. 0 iterations 15
Cbc0038I Pass  19: suminf.    8.48838 (35) obj. 0 iterations 85
Cbc0038I Pass  20: suminf.    5.10989 (31) obj. 0 iterations 59
Cbc0038I Pass  21: suminf.    4.78145 (31) obj. 0 iterations 14
Cbc0038I Pass  22: suminf.    7.69192 (37) obj. 0 iterations 26
Cbc0038I Pass  23: suminf.    7.28591 (39) obj. 0 iterations 69
Cbc0038I Pass  24: suminf.    7.95039 (42) obj. 0 iterations 40
Cbc0038I Pass  25: suminf.    6.12544 (31) obj. 0 iterations 78
Cbc0038I Pass  26: suminf.    5.08628 (28) obj. 0 iterations 54
Cbc0038I Pass  27: suminf.   10.05642 (41) obj. 0 iterations 71
Cbc0038I Pass  28: suminf.    5.75648 (28) obj. 0 iterations 43
Cbc0038I Pass  29: suminf.    8.65678 (34) obj. 0 iterations 64
Cbc0038I Pass  30: suminf.    8.79593 (43) obj. 0 iterations 37
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 383 integers at bound fixed and 0 continuous of which 1 were internal integer and 0 internal continuous
Cbc0038I Full problem 91 rows 646 columns, reduced to 88 rows 263 columns - too large
Cbc0038I Mini branch and bound did not improve solution (0.30 seconds)
Cbc0038I After 0.30 seconds - Feasibility pump exiting - took 0.11 seconds
Cbc0031I 44 added rows had average density of 337.18182
Cbc0013I At root node, 44 cuts changed objective from 0 to 0 in 10 passes
Cbc0010I After 4820 nodes, 61 on tree, 1e+50 best solution, best possible 0 (21.89 seconds)
Cbc0010I After 4921 nodes, 63 on tree, 1e+50 best solution, best possible 0 (22.61 seconds)
Cbc0010I After 5014 nodes, 72 on tree, 1e+50 best solution, best possible 0 (23.31 seconds)
Cbc0010I After 5167 nodes, 85 on tree, 1e+50 best solution, best possible 0 (24.02 seconds)
Cbc0010I After 5295 nodes, 79 on tree, 1e+50 best solution, best possible 0 (24.72 seconds)
Cbc0010I After 5447 nodes, 81 on tree, 1e+50 best solution, best possible 0 (25.43 seconds)
Cbc0010I After 5597 nodes, 80 on tree, 1e+50 best solution, best possible 0 (26.13 seconds)
Cbc0010I After 5755 nodes, 72 on tree, 1e+50 best solution, best possible 0 (26.83 seconds)
Cbc0010I After 5909 nodes, 75 on tree, 1e+50 best solution, best possible 0 (27.53 seconds)
Cbc0010I After 6080 nodes, 70 on tree, 1e+50 best solution, best possible 0 (28.24 seconds)
Cbc0010I After 6205 nodes, 69 on tree, 1e+50 best solution, best possible 0 (28.96 seconds)
Cbc0010I After 6313 nodes, 71 on tree, 1e+50 best solution, best possible 0 (29.66 seconds)
Cbc0010I After 6445 nodes, 71 on tree, 1e+50 best solution, best possible 0 (30.36 seconds)
Cbc0010I After 6574 nodes, 79 on tree, 1e+50 best solution, best possible 0 (31.06 seconds)
Cbc0010I After 6662 nodes, 76 on tree, 1e+50 best solution, best possible 0 (31.77 seconds)
Cbc0010I After 6836 nodes, 75 on tree, 1e+50 best solution, best possible 0 (32.47 seconds)
Cbc0010I After 6995 nodes, 75 on tree, 1e+50 best solution, best possible 0 (33.17 seconds)
Cbc0010I After 7143 nodes, 80 on tree, 1e+50 best solution, best possible 0 (33.87 seconds)
Cbc0010I After 7264 nodes, 70 on tree, 1e+50 best solution, best possible 0 (34.58 seconds)
Cbc0010I After 7407 nodes, 76 on tree, 1e+50 best solution, best possible 0 (35.28 seconds)
Cbc0010I After 7564 nodes, 76 on tree, 1e+50 best solution, best possible 0 (36.02 seconds)
Cbc0010I After 7684 nodes, 81 on tree, 1e+50 best solution, best possible 0 (36.72 seconds)
Cbc0010I After 7855 nodes, 65 on tree, 1e+50 best solution, best possible 0 (37.43 seconds)
Cbc0010I After 7992 nodes, 70 on tree, 1e+50 best solution, best possible 0 (38.13 seconds)
Cbc0010I After 8135 nodes, 64 on tree, 1e+50 best solution, best possible 0 (38.83 seconds)
Cbc0010I After 8262 nodes, 76 on tree, 1e+50 best solution, best possible 0 (39.53 seconds)
Cbc0010I After 8395 nodes, 67 on tree, 1e+50 best solution, best possible 0 (40.24 seconds)
Cbc0010I After 8526 nodes, 77 on tree, 1e+50 best solution, best possible 0 (40.94 seconds)
Cbc0010I After 8664 nodes, 65 on tree, 1e+50 best solution, best possible 0 (41.65 seconds)
Cbc0010I After 8840 nodes, 66 on tree, 1e+50 best solution, best possible 0 (42.35 seconds)
Cbc0010I After 8940 nodes, 70 on tree, 1e+50 best solution, best possible 0 (43.06 seconds)
Cbc0010I After 9068 nodes, 71 on tree, 1e+50 best solution, best possible 0 (43.76 seconds)
Cbc0010I After 9201 nodes, 75 on tree, 1e+50 best solution, best possible 0 (44.46 seconds)
Cbc0010I After 9353 nodes, 71 on tree, 1e+50 best solution, best possible 0 (45.17 seconds)
Cbc0010I After 9482 nodes, 68 on tree, 1e+50 best solution, best possible 0 (45.87 seconds)
Cbc0010I After 9564 nodes, 67 on tree, 1e+50 best solution, best possible 0 (46.57 seconds)
Cbc0010I After 9687 nodes, 64 on tree, 1e+50 best solution, best possible 0 (47.28 seconds)
Cbc0010I After 9871 nodes, 76 on tree, 1e+50 best solution, best possible 0 (47.98 seconds)
Cbc0010I After 10027 nodes, 76 on tree, 1e+50 best solution, best possible 0 (48.69 seconds)
Cbc0010I After 10142 nodes, 69 on tree, 1e+50 best solution, best possible 0 (49.40 seconds)
Cbc0010I After 10290 nodes, 71 on tree, 1e+50 best solution, best possible 0 (50.10 seconds)
Cbc0010I After 10424 nodes, 72 on tree, 1e+50 best solution, best possible 0 (50.81 seconds)
Cbc0010I After 10586 nodes, 85 on tree, 1e+50 best solution, best possible 0 (51.51 seconds)
Cbc0010I After 10695 nodes, 74 on tree, 1e+50 best solution, best possible 0 (52.21 seconds)
Cbc0010I After 10826 nodes, 70 on tree, 1e+50 best solution, best possible 0 (52.92 seconds)
Cbc0010I After 10986 nodes, 71 on tree, 1e+50 best solution, best possible 0 (53.62 seconds)
Cbc0010I After 11064 nodes, 65 on tree, 1e+50 best solution, best possible 0 (54.34 seconds)
Cbc0010I After 11202 nodes, 65 on tree, 1e+50 best solution, best possible 0 (55.04 seconds)
Cbc0010I After 11394 nodes, 60 on tree, 1e+50 best solution, best possible 0 (55.74 seconds)
Cbc0010I After 11577 nodes, 75 on tree, 1e+50 best solution, best possible 0 (56.44 seconds)
Cbc0010I After 11732 nodes, 95 on tree, 1e+50 best solution, best possible 0 (57.15 seconds)
Cbc0010I After 11962 nodes, 92 on tree, 1e+50 best solution, best possible 0 (57.85 seconds)
Cbc0010I After 12141 nodes, 103 on tree, 1e+50 best solution, best possible 0 (58.55 seconds)
Cbc0010I After 12341 nodes, 102 on tree, 1e+50 best solution, best possible 0 (59.25 seconds)
Cbc0010I After 12539 nodes, 97 on tree, 1e+50 best solution, best possible 0 (59.96 seconds)
Cbc0010I After 12723 nodes, 104 on tree, 1e+50 best solution, best possible 0 (60.66 seconds)
Cbc0010I After 12912 nodes, 108 on tree, 1e+50 best solution, best possible 0 (61.37 seconds)
Cbc0010I After 13052 nodes, 99 on tree, 1e+50 best solution, best possible 0 (62.07 seconds)
Cbc0010I After 13172 nodes, 91 on tree, 1e+50 best solution, best possible 0 (62.78 seconds)
Cbc0010I After 13351 nodes, 99 on tree, 1e+50 best solution, best possible 0 (63.48 seconds)
Cbc0010I After 13516 nodes, 97 on tree, 1e+50 best solution, best possible 0 (64.19 seconds)
Cbc0010I After 13664 nodes, 91 on tree, 1e+50 best solution, best possible 0 (64.90 seconds)
Cbc0010I After 13812 nodes, 100 on tree, 1e+50 best solution, best possible 0 (65.61 seconds)
Cbc0010I After 13941 nodes, 86 on tree, 1e+50 best solution, best possible 0 (66.31 seconds)
Cbc0010I After 14028 nodes, 91 on tree, 1e+50 best solution, best possible 0 (67.03 seconds)
Cbc0010I After 14125 nodes, 89 on tree, 1e+50 best solution, best possible 0 (67.73 seconds)
Cbc0010I After 14202 nodes, 87 on tree, 1e+50 best solution, best possible 0 (68.43 seconds)
Cbc0010I After 14360 nodes, 79 on tree, 1e+50 best solution, best possible 0 (69.14 seconds)
Cbc0010I After 14468 nodes, 86 on tree, 1e+50 best solution, best possible 0 (69.86 seconds)
Cbc0010I After 14637 nodes, 80 on tree, 1e+50 best solution, best possible 0 (70.56 seconds)
Cbc0010I After 14803 nodes, 81 on tree, 1e+50 best solution, best possible 0 (71.27 seconds)
Cbc0010I After 14939 nodes, 75 on tree, 1e+50 best solution, best possible 0 (71.97 seconds)
Cbc0010I After 15109 nodes, 77 on tree, 1e+50 best solution, best possible 0 (72.70 seconds)
Cbc0010I After 15240 nodes, 77 on tree, 1e+50 best solution, best possible 0 (73.41 seconds)
Cbc0010I After 15376 nodes, 83 on tree, 1e+50 best solution, best possible 0 (74.11 seconds)
Cbc0010I After 15522 nodes, 73 on tree, 1e+50 best solution, best possible 0 (74.81 seconds)
Cbc0010I After 15649 nodes, 69 on tree, 1e+50 best solution, best possible 0 (75.52 seconds)
Cbc0010I After 15814 nodes, 73 on tree, 1e+50 best solution, best possible 0 (76.23 seconds)
Cbc0010I After 15933 nodes, 70 on tree, 1e+50 best solution, best possible 0 (76.93 seconds)
Cbc0010I After 16054 nodes, 62 on tree, 1e+50 best solution, best possible 0 (77.64 seconds)
Cbc0010I After 16180 nodes, 56 on tree, 1e+50 best solution, best possible 0 (78.34 seconds)
Cbc0010I After 16285 nodes, 53 on tree, 1e+50 best solution, best possible 0 (79.05 seconds)
Cbc0010I After 16414 nodes, 63 on tree, 1e+50 best solution, best possible 0 (79.75 seconds)
Cbc0010I After 16491 nodes, 63 on tree, 1e+50 best solution, best possible 0 (80.45 seconds)
Cbc0010I After 16601 nodes, 51 on tree, 1e+50 best solution, best possible 0 (81.16 seconds)
Cbc0010I After 16688 nodes, 50 on tree, 1e+50 best solution, best possible 0 (81.87 seconds)
Cbc0010I After 16806 nodes, 57 on tree, 1e+50 best solution, best possible 0 (82.57 seconds)
Cbc0010I After 16910 nodes, 52 on tree, 1e+50 best solution, best possible 0 (83.28 seconds)
Cbc0010I After 16996 nodes, 59 on tree, 1e+50 best solution, best possible 0 (83.98 seconds)
Cbc0010I After 17095 nodes, 51 on tree, 1e+50 best solution, best possible 0 (84.71 seconds)
Cbc0010I After 17141 nodes, 49 on tree, 1e+50 best solution, best possible 0 (85.41 seconds)
Cbc0010I After 17238 nodes, 53 on tree, 1e+50 best solution, best possible 0 (86.12 seconds)
Cbc0010I After 17354 nodes, 58 on tree, 1e+50 best solution, best possible 0 (86.82 seconds)
Cbc0010I After 17483 nodes, 58 on tree, 1e+50 best solution, best possible 0 (87.54 seconds)
Cbc0010I After 17563 nodes, 53 on tree, 1e+50 best solution, best possible 0 (88.24 seconds)
Cbc0010I After 17627 nodes, 50 on tree, 1e+50 best solution, best possible 0 (89.14 seconds)
Cbc0010I After 17734 nodes, 63 on tree, 1e+50 best solution, best possible 0 (89.84 seconds)
Cbc0010I After 17831 nodes, 55 on tree, 1e+50 best solution, best possible 0 (90.55 seconds)
Cbc0010I After 17885 nodes, 56 on tree, 1e+50 best solution, best possible 0 (91.25 seconds)
Cbc0010I After 17996 nodes, 56 on tree, 1e+50 best solution, best possible 0 (91.95 seconds)
Cbc0010I After 18074 nodes, 52 on tree, 1e+50 best solution, best possible 0 (92.66 seconds)
Cbc0010I After 18177 nodes, 47 on tree, 1e+50 best solution, best possible 0 (93.36 seconds)
Cbc0010I After 18261 nodes, 48 on tree, 1e+50 best solution, best possible 0 (94.06 seconds)
Cbc0010I After 18330 nodes, 42 on tree, 1e+50 best solution, best possible 0 (94.76 seconds)
Cbc0010I After 18375 nodes, 40 on tree, 1e+50 best solution, best possible 0 (95.47 seconds)
Cbc0010I After 18434 nodes, 45 on tree, 1e+50 best solution, best possible 0 (96.18 seconds)
Cbc0010I After 18557 nodes, 44 on tree, 1e+50 best solution, best possible 0 (96.88 seconds)
Cbc0010I After 18677 nodes, 54 on tree, 1e+50 best solution, best possible 0 (97.58 seconds)
Cbc0010I After 18790 nodes, 37 on tree, 1e+50 best solution, best possible 0 (98.29 seconds)
Cbc0010I After 18882 nodes, 46 on tree, 1e+50 best solution, best possible 0 (98.99 seconds)
Cbc0010I After 18975 nodes, 37 on tree, 1e+50 best solution, best possible 0 (99.69 seconds)
Cbc0010I After 19116 nodes, 36 on tree, 1e+50 best solution, best possible 0 (100.39 seconds)
Cbc0010I After 19168 nodes, 51 on tree, 1e+50 best solution, best possible 0 (101.12 seconds)
Cbc0010I After 19218 nodes, 43 on tree, 1e+50 best solution, best possible 0 (101.92 seconds)
Cbc0010I After 19300 nodes, 41 on tree, 1e+50 best solution, best possible 0 (102.63 seconds)
Cbc0010I After 19366 nodes, 34 on tree, 1e+50 best solution, best possible 0 (103.33 seconds)
Cbc0010I After 19485 nodes, 34 on tree, 1e+50 best solution, best possible 0 (104.03 seconds)
Cbc0010I After 19546 nodes, 41 on tree, 1e+50 best solution, best possible 0 (104.74 seconds)
Cbc0010I After 19611 nodes, 44 on tree, 1e+50 best solution, best possible 0 (105.45 seconds)
Cbc0010I After 19716 nodes, 41 on tree, 1e+50 best solution, best possible 0 (106.15 seconds)
Cbc0010I After 19773 nodes, 39 on tree, 1e+50 best solution, best possible 0 (106.85 seconds)
Cbc0010I After 19844 nodes, 40 on tree, 1e+50 best solution, best possible 0 (107.56 seconds)
Cbc0010I After 19974 nodes, 39 on tree, 1e+50 best solution, best possible 0 (108.26 seconds)
Cbc0010I After 20060 nodes, 34 on tree, 1e+50 best solution, best possible 0 (108.97 seconds)
Cbc0010I After 20205 nodes, 31 on tree, 1e+50 best solution, best possible 0 (109.68 seconds)
Cbc0010I After 20301 nodes, 43 on tree, 1e+50 best solution, best possible 0 (110.38 seconds)
Cbc0010I After 20472 nodes, 36 on tree, 1e+50 best solution, best possible 0 (111.09 seconds)
Cbc0010I After 20624 nodes, 39 on tree, 1e+50 best solution, best possible 0 (111.79 seconds)
Cbc0010I After 20792 nodes, 35 on tree, 1e+50 best solution, best possible 0 (112.50 seconds)
Cbc0010I After 20927 nodes, 32 on tree, 1e+50 best solution, best possible 0 (113.22 seconds)
Cbc0010I After 21033 nodes, 37 on tree, 1e+50 best solution, best possible 0 (113.92 seconds)
Cbc0010I After 21145 nodes, 39 on tree, 1e+50 best solution, best possible 0 (114.62 seconds)
Cbc0010I After 21298 nodes, 36 on tree, 1e+50 best solution, best possible 0 (115.33 seconds)
Cbc0010I After 21407 nodes, 39 on tree, 1e+50 best solution, best possible 0 (116.03 seconds)
Cbc0010I After 21537 nodes, 37 on tree, 1e+50 best solution, best possible 0 (116.74 seconds)
Cbc0010I After 21680 nodes, 30 on tree, 1e+50 best solution, best possible 0 (117.46 seconds)
Cbc0010I After 21769 nodes, 33 on tree, 1e+50 best solution, best possible 0 (118.16 seconds)
Cbc0010I After 21850 nodes, 34 on tree, 1e+50 best solution, best possible 0 (118.86 seconds)
Cbc0010I After 21964 nodes, 45 on tree, 1e+50 best solution, best possible 0 (119.57 seconds)
Cbc0010I After 22085 nodes, 29 on tree, 1e+50 best solution, best possible 0 (120.28 seconds)
Cbc0010I After 22251 nodes, 28 on tree, 1e+50 best solution, best possible 0 (120.98 seconds)
Cbc0010I After 22356 nodes, 25 on tree, 1e+50 best solution, best possible 0 (121.69 seconds)
Cbc0010I After 22439 nodes, 38 on tree, 1e+50 best solution, best possible 0 (122.39 seconds)
Cbc0010I After 22536 nodes, 27 on tree, 1e+50 best solution, best possible 0 (123.11 seconds)
Cbc0010I After 22614 nodes, 31 on tree, 1e+50 best solution, best possible 0 (123.81 seconds)
Cbc0010I After 22761 nodes, 27 on tree, 1e+50 best solution, best possible 0 (124.52 seconds)
Cbc0010I After 22871 nodes, 27 on tree, 1e+50 best solution, best possible 0 (125.22 seconds)
Cbc0010I After 22984 nodes, 27 on tree, 1e+50 best solution, best possible 0 (125.93 seconds)
Cbc0010I After 23085 nodes, 26 on tree, 1e+50 best solution, best possible 0 (126.64 seconds)
Cbc0010I After 23205 nodes, 32 on tree, 1e+50 best solution, best possible 0 (127.34 seconds)
Cbc0010I After 23375 nodes, 35 on tree, 1e+50 best solution, best possible 0 (128.05 seconds)
Cbc0010I After 23480 nodes, 40 on tree, 1e+50 best solution, best possible 0 (128.75 seconds)
Cbc0010I After 23624 nodes, 30 on tree, 1e+50 best solution, best possible 0 (129.45 seconds)
Cbc0010I After 23731 nodes, 27 on tree, 1e+50 best solution, best possible 0 (130.15 seconds)
Cbc0010I After 23819 nodes, 31 on tree, 1e+50 best solution, best possible 0 (130.86 seconds)
Cbc0010I After 23882 nodes, 30 on tree, 1e+50 best solution, best possible 0 (131.57 seconds)
Cbc0010I After 23961 nodes, 48 on tree, 1e+50 best solution, best possible 0 (132.27 seconds)
Cbc0010I After 24048 nodes, 40 on tree, 1e+50 best solution, best possible 0 (132.97 seconds)
Cbc0010I After 24140 nodes, 38 on tree, 1e+50 best solution, best possible 0 (133.68 seconds)
Cbc0010I After 24267 nodes, 47 on tree, 1e+50 best solution, best possible 0 (134.39 seconds)
Cbc0010I After 24385 nodes, 36 on tree, 1e+50 best solution, best possible 0 (135.09 seconds)
Cbc0010I After 24494 nodes, 29 on tree, 1e+50 best solution, best possible 0 (135.82 seconds)
Cbc0010I After 24603 nodes, 42 on tree, 1e+50 best solution, best possible 0 (136.53 seconds)
Cbc0010I After 24749 nodes, 33 on tree, 1e+50 best solution, best possible 0 (137.23 seconds)
Cbc0010I After 24866 nodes, 36 on tree, 1e+50 best solution, best possible 0 (137.93 seconds)
Cbc0010I After 24942 nodes, 28 on tree, 1e+50 best solution, best possible 0 (138.65 seconds)
Cbc0010I After 25117 nodes, 27 on tree, 1e+50 best solution, best possible 0 (139.35 seconds)
Cbc0010I After 25212 nodes, 26 on tree, 1e+50 best solution, best possible 0 (140.06 seconds)
Cbc0010I After 25300 nodes, 23 on tree, 1e+50 best solution, best possible 0 (140.77 seconds)
Cbc0010I After 25397 nodes, 36 on tree, 1e+50 best solution, best possible 0 (141.47 seconds)
Cbc0010I After 25536 nodes, 34 on tree, 1e+50 best solution, best possible 0 (142.17 seconds)
