Stopped on time - objective value 11628.73487474
    523 P(14,4,105)                       321.4                -0.03944
    528 P(14,4,106)                       321.4                -0.03871
    533 P(14,4,107)                       321.4                -0.04232
    538 P(14,4,108)                       321.4                -0.04232
    543 P(14,4,109)                       321.4                -0.04232
    548 P(14,4,110)                       321.4                -0.03871
    553 P(14,4,111)                       321.4                -0.03944
    558 P(14,4,112)                       321.4                -0.04232
    563 P(14,4,113)                       321.4                -0.04232
    568 P(14,4,114)                       321.4                -0.03944
    573 P(14,4,115)                       321.4                -0.03871
    578 P(14,4,116)                       321.4                -0.03944
    583 P(14,4,117)                       321.4                -0.03944
    588 P(14,4,118)                       321.4                -0.03871
    593 P(14,4,119)                       321.4                -0.04232
    598 P(14,4,120)                       321.4                -0.03944
    603 P(14,4,121)                       321.4                -0.03944
    608 P(14,4,122)                       321.4                -0.03871
    613 P(14,4,123)                       321.4                -0.03871
    618 P(14,4,124)                       321.4                -0.03871
    623 P(14,4,125)                       321.4                -0.03391
    628 P(14,4,126)                       321.4                -0.03391
    633 P(14,4,127)                       321.4                -0.03391
    638 P(14,4,128)                       321.4                -0.03067
    643 P(14,4,129)                       321.4                -0.03322
    648 P(14,4,130)                       321.4                -0.03322
    653 P(14,4,131)                       321.4                -0.03391
    658 P(14,4,132)                       321.4                -0.03391
    663 P(14,4,133)                       321.4                -0.03391
    668 P(14,4,134)                       321.4                -0.03391
    673 P(14,4,135)                       321.4                -0.03391
    678 P(14,4,136)                       321.4                -0.03391
    683 P(14,4,137)                       321.4                -0.03391
    688 P(14,4,138)                       321.4                -0.03391
    693 P(14,4,139)                       321.4                -0.03871
    698 P(14,4,140)                       321.4                -0.03944
    703 P(14,4,141)                       321.4                -0.04232
    708 P(14,4,142)                       321.4                -0.04232
    713 P(14,4,143)                       321.4                -0.03944
    718 P(14,4,144)                       321.4                -0.03944
    723 P(14,4,145)                       321.4                -0.03944
    728 P(14,4,146)                       321.4                -0.03871
    733 P(14,4,147)                       321.4                -0.03871
    738 P(14,4,148)                       321.4                -0.03871
    743 P(14,4,149)                       321.4                -0.03871
    748 P(14,4,150)                       321.4                -0.03871
    753 P(14,4,151)                       321.4                -0.03871
    758 P(14,4,152)                       321.4                -0.03871
    763 P(14,4,153)                       321.4                -0.03391
    768 P(14,4,154)                       321.4                -0.03391
    773 P(14,4,155)                       321.4                -0.03391
    778 P(14,4,156)                       321.4                -0.03391
    783 P(14,4,157)                       321.4                -0.03391
    788 P(14,4,158)                       321.4                -0.03391
    793 P(14,4,159)                       321.4                -0.03391
    798 P(14,4,160)                       321.4                -0.03391
    803 P(14,4,161)                       321.4                -0.03391
    808 P(14,4,162)                       321.4                -0.03391
    813 P(14,4,163)                       321.4                -0.03871
    818 P(14,4,164)                       321.4                -0.03871
    823 P(14,4,165)                       321.4                -0.04232
    828 P(14,4,166)                       321.4                -0.03944
    833 P(14,4,167)                       321.4                -0.03871
    838 P(14,4,168)                       321.4                -0.03871
    841 P(19,2,1)                         135.2                -0.00073
    845 P(19,2,2)                       131.683                       0
    849 P(19,2,3)                       132.683                       0
    853 P(19,2,4)                       125.683                       0
    857 P(19,2,5)                       120.683                       0
    861 P(19,2,6)                       127.683                       0
    865 P(19,2,7)                       124.683                       0
    869 P(19,2,8)                       117.683                       0
    873 P(19,2,9)                       126.683                       0
    877 P(19,2,10)                      125.683                       0
    881 P(19,2,11)                        135.2                -0.00073
    885 P(19,2,12)                      123.713                       0
    889 P(19,2,13)                        135.2                -0.00361
    893 P(19,2,14)                        135.2                -0.00073
    897 P(19,2,15)                        135.2                -0.00073
    901 P(19,2,16)                        135.2                -0.00361
    905 P(19,2,17)                        135.2                -0.00073
    909 P(19,2,18)                        135.2                -0.00073
    913 P(19,2,19)                        123.7                       0
    917 P(19,2,20)                       123.35                       0
    921 P(19,2,21)                       123.25                       0
    925 P(19,2,22)                       123.25                       0
    929 P(19,2,23)                        123.6                       0
    933 P(19,2,24)                        135.2                -0.00073
    937 P(19,2,25)                      119.683                       0
    941 P(19,2,26)                        112.7                       0
    945 P(19,2,27)                      120.683                       0
    949 P(19,2,28)                      119.683                       0
    953 P(19,2,29)                      113.683                       0
    957 P(19,2,30)                      114.683                       0
    961 P(19,2,31)                      120.683                       0
    965 P(19,2,32)                      114.683                       0
    969 P(19,2,33)                      124.683                       0
    973 P(19,2,34)                      122.683                       0
    977 P(19,2,35)                        135.2                -0.00361
    981 P(19,2,36)                      123.713                       0
    985 P(19,2,37)                       123.65                       0
    989 P(19,2,38)                        135.2                -0.00073
    993 P(19,2,39)                        135.2                -0.00073
    997 P(19,2,40)                        135.2                -0.00361
   1001 P(19,2,41)                        135.2                -0.00073
   1005 P(19,2,42)                        135.2                -0.00073
   1009 P(19,2,43)                        135.2                -0.00073
   1013 P(19,2,44)                        135.2                -0.00073
   1017 P(19,2,45)                        135.2                -0.00073
   1021 P(19,2,46)                       123.55                       0
   1025 P(19,2,47)                        135.2                -0.00361
   1029 P(19,2,48)                        135.2                -0.00073
   1033 P(19,2,49)                      127.657                       0
   1037 P(19,2,50)                        135.2                -0.00073
   1041 P(19,2,51)                        135.2                -0.00073
   1045 P(19,2,52)                        135.2                -0.00073
   1049 P(19,2,53)                      129.683                       0
   1053 P(19,2,54)                        135.2                -0.00073
   1057 P(19,2,55)                      122.683                       0
   1061 P(19,2,56)                        112.7                       0
   1065 P(19,2,57)                      121.683                       0
   1069 P(19,2,58)                      119.683                       0
   1073 P(19,2,59)                        135.2                -0.00073
   1077 P(19,2,60)                        135.2                -0.00073
   1081 P(19,2,61)                        135.2                -0.00361
   1085 P(19,2,62)                        135.2                -0.00073
   1089 P(19,2,63)                        135.2                -0.00073
   1093 P(19,2,64)                        135.2                -0.00361
   1097 P(19,2,65)                        135.2                -0.00073
   1101 P(19,2,66)                        135.2                -0.00073
   1105 P(19,2,67)                      122.713                       0
   1109 P(19,2,68)                        135.2                -0.00361
   1113 P(19,2,69)                        123.5                       0
   1117 P(19,2,70)                          123                       0
   1121 P(19,2,71)                       123.65                       0
   1125 P(19,2,72)                      122.713                       0
   1129 P(19,2,73)                        135.2                -0.00361
   1133 P(19,2,74)                        135.2                -0.00073
   1137 P(19,2,75)                        135.2                -0.00073
   1141 P(19,2,76)                        135.2                -0.00073
   1145 P(19,2,77)                      126.683                       0
   1149 P(19,2,78)                      132.683                       0
   1153 P(19,2,79)                      128.683                       0
   1157 P(19,2,80)                      117.683                       0
   1161 P(19,2,81)                      122.683                       0
   1165 P(19,2,82)                      117.683                       0
   1169 P(19,2,83)                        135.2                -0.00073
   1173 P(19,2,84)                        135.2                -0.00073
   1177 P(19,2,85)                        135.2                -0.00073
   1181 P(19,2,86)                        135.2                -0.00073
   1185 P(19,2,87)                        135.2                -0.00073
   1189 P(19,2,88)                        135.2                -0.00361
   1193 P(19,2,89)                        135.2                -0.00073
   1197 P(19,2,90)                        112.7                       0
   1201 P(19,2,91)                        112.7                       0
   1205 P(19,2,92)                        112.7                       0
   1209 P(19,2,93)                        112.7                       0
   1213 P(19,2,94)                        112.7                       0
   1217 P(19,2,95)                        112.7                       0
   1221 P(19,2,96)                        112.7                       0
   1225 P(19,2,97)                        112.7                       0
   1229 P(19,2,98)                        135.2                -0.00073
   1233 P(19,2,99)                        135.2                -0.00073
   1237 P(19,2,100)                       135.2                -0.00073
   1241 P(19,2,101)                     129.683                       0
   1245 P(19,2,102)                     133.683                       0
   1249 P(19,2,103)                       135.2                -0.00073
   1253 P(19,2,104)                     131.683                       0
   1257 P(19,2,105)                       135.2                -0.00073
   1261 P(19,2,106)                     134.683                       0
   1265 P(19,2,107)                       135.2                -0.00361
   1269 P(19,2,108)                       135.2                -0.00361
   1273 P(19,2,109)                       135.2                -0.00361
   1277 P(19,2,110)                     132.683                       0
   1281 P(19,2,111)                       135.2                -0.00073
   1285 P(19,2,112)                       135.2                -0.00361
   1289 P(19,2,113)                       135.2                -0.00361
   1293 P(19,2,114)                       135.2                -0.00073
   1297 P(19,2,115)                     123.713                       0
   1301 P(19,2,116)                       135.2                -0.00073
   1305 P(19,2,117)                       135.2                -0.00073
   1309 P(19,2,118)                       123.5                       0
   1313 P(19,2,119)                       135.2                -0.00361
   1317 P(19,2,120)                       135.2                -0.00073
   1321 P(19,2,121)                       135.2                -0.00073
   1325 P(19,2,122)                     132.683                       0
   1329 P(19,2,123)                     132.683                       0
   1333 P(19,2,124)                     115.683                       0
   1337 P(19,2,125)                       112.7                       0
   1341 P(19,2,126)                       112.7                       0
   1345 P(19,2,127)                       112.7                       0
   1349 P(19,2,128)                       112.7                       0
   1353 P(19,2,129)                       112.7                       0
   1357 P(19,2,130)                       112.7                       0
   1361 P(19,2,131)                       112.7                       0
   1365 P(19,2,132)                       112.7                       0
   1369 P(19,2,133)                       112.7                       0
   1373 P(19,2,134)                       112.7                       0
   1377 P(19,2,135)                       112.7                       0
   1381 P(19,2,136)                       112.7                       0
   1385 P(19,2,137)                       112.7                       0
   1389 P(19,2,138)                       112.7                       0
   1393 P(19,2,139)                     126.683                       0
   1397 P(19,2,140)                       135.2                -0.00073
   1401 P(19,2,141)                       135.2                -0.00361
   1405 P(19,2,142)                       135.2                -0.00361
   1409 P(19,2,143)                       135.2                -0.00073
   1413 P(19,2,144)                       135.2                -0.00073
   1417 P(19,2,145)                       135.2                -0.00073
   1421 P(19,2,146)                     129.683                       0
   1425 P(19,2,147)                     129.683                       0
   1429 P(19,2,148)                     125.683                       0
   1433 P(19,2,149)                     116.683                       0
   1437 P(19,2,150)                     124.683                       0
   1441 P(19,2,151)                     127.683                       0
   1445 P(19,2,152)                     117.683                       0
   1449 P(19,2,153)                       112.7                       0
   1453 P(19,2,154)                       112.7                       0
   1457 P(19,2,155)                       112.7                       0
   1461 P(19,2,156)                       112.7                       0
   1465 P(19,2,157)                       112.7                       0
   1469 P(19,2,158)                       112.7                       0
   1473 P(19,2,159)                       112.7                       0
   1477 P(19,2,160)                       112.7                       0
   1481 P(19,2,161)                       112.7                       0
   1485 P(19,2,162)                       112.7                       0
   1489 P(19,2,163)                     118.683                       0
   1493 P(19,2,164)                     119.683                       0
   1497 P(19,2,165)                       135.2                -0.00361
   1501 P(19,2,166)                       135.2                -0.00073
   1505 P(19,2,167)                     124.683                       0
   1509 P(19,2,168)                     125.683                       0
   2542 P(24,1,12)                          2.1          -1.3877788e-17
   2543 CPartida1(24,12)                 0.0916                       0
   2544 P(24,1,13)                          2.1          -6.9388939e-18
   2550 P(24,1,16)                          2.1          -6.9388939e-18
   2551 CPartida1(24,16)                 0.0916                       0
   2556 P(24,1,19)                          2.1                       0
   2557 CPartida1(24,19)                 0.0916                       0
   2558 P(24,1,20)                          2.1                       0
   2560 P(24,1,21)                          2.1                       0
   2562 P(24,1,22)                          2.1                       0
   2564 P(24,1,23)                          2.1                       0
   2588 P(24,1,35)                          2.1          -6.9388939e-18
   2589 CPartida1(24,35)                 0.0916                       0
   2590 P(24,1,36)                          2.1          -1.3877788e-17
   2592 P(24,1,37)                          2.1                       0
   2598 P(24,1,40)                          2.1                       0
   2599 CPartida1(24,40)                 0.0916                       0
   2610 P(24,1,46)                          2.1                       0
   2611 CPartida1(24,46)                 0.0916                       0
   2612 P(24,1,47)                          2.1          -6.9388939e-18
   2616 P(24,1,49)                          2.1          -1.3877788e-17
   2617 CPartida1(24,49)                 0.0916                       0
   2640 P(24,1,61)                          2.1          -6.9388939e-18
   2641 CPartida1(24,61)                 0.0916                       0
   2646 P(24,1,64)                          2.1          -6.9388939e-18
   2647 CPartida1(24,64)                 0.0916                       0
   2652 P(24,1,67)                          2.1          -1.3877788e-17
   2653 CPartida1(24,67)                 0.0916                       0
   2654 P(24,1,68)                          2.1          -6.9388939e-18
   2656 P(24,1,69)                          2.1                       0
   2658 P(24,1,70)                          2.1                       0
   2660 P(24,1,71)                          2.1                       0
   2662 P(24,1,72)                          2.1          -1.3877788e-17
   2664 P(24,1,73)                          2.1                       0
   2694 P(24,1,88)                          2.1          -6.9388939e-18
   2695 CPartida1(24,88)                 0.0916                       0
   2702 P(24,1,92)                          2.1                       0
   2703 CPartida1(24,92)                 0.0916                       0
   2706 P(24,1,94)                          2.1                       0
   2707 CPartida1(24,94)                 0.0916                       0
   2732 P(24,1,107)                         2.1          -6.9388939e-18
   2733 CPartida1(24,107)                0.0916                       0
   2734 P(24,1,108)                         2.1                       0
   2736 P(24,1,109)                         2.1                       0
   2742 P(24,1,112)                         2.1                       0
   2743 CPartida1(24,112)                0.0916                       0
   2744 P(24,1,113)                         2.1          -6.9388939e-18
   2748 P(24,1,115)                         2.1          -1.3877788e-17
   2749 CPartida1(24,115)                0.0916                       0
   2754 P(24,1,118)                         2.1                       0
   2755 CPartida1(24,118)                0.0916                       0
   2756 P(24,1,119)                         2.1          -6.9388939e-18
   2800 P(24,1,141)                         2.1          -6.9388939e-18
   2801 CPartida1(24,141)                0.0916                       0
   2802 P(24,1,142)                         2.1          -6.9388939e-18
   2804 P(24,1,143)                         2.1                       0
   2808 P(24,1,145)                         2.1                       0
   2809 CPartida1(24,145)                0.0916                       0
   2848 P(24,1,165)                         2.1          -6.9388939e-18
   2849 CPartida1(24,165)                0.0916                       0
   3288 P(27,1,49)                          2.1          -1.3877788e-17
   3289 CPartida1(27,49)                 0.0916                       0
   5547 P(35,4,1)                         165.9                -0.00553
   5553 P(35,4,2)                         165.9                 -0.0048
   5560 P(35,4,3)                         165.9                 -0.0048
   5567 P(35,4,4)                         165.9                 -0.0048
   5574 P(35,4,5)                         165.9                 -0.0048
   5581 P(35,4,6)                         165.9                 -0.0048
   5588 P(35,4,7)                         165.9                 -0.0048
   5595 P(35,4,8)                         165.9                 -0.0048
   5602 P(35,4,9)                         165.9                 -0.0048
   5609 P(35,4,10)                        165.9                 -0.0048
   5616 P(35,4,11)                        165.9                -0.00553
   5623 P(35,4,12)                        165.9                 -0.0048
   5630 P(35,4,13)                        165.9                -0.00841
   5637 P(35,4,14)                        165.9                -0.00553
   5644 P(35,4,15)                        165.9                -0.00553
   5651 P(35,4,16)                        165.9                -0.00841
   5658 P(35,4,17)                        165.9                -0.00553
   5665 P(35,4,18)                        165.9                -0.00553
   5672 P(35,4,19)                        165.9                 -0.0048
   5679 P(35,4,20)                        165.9                 -0.0048
   5686 P(35,4,21)                        165.9                 -0.0048
   5693 P(35,4,22)                        165.9                 -0.0048
   5700 P(35,4,23)                        165.9                 -0.0048
   5707 P(35,4,24)                        165.9                -0.00553
   5714 P(35,4,25)                        165.9                 -0.0048
   5719 P(35,2,26)                        134.9                -0.00069
   5728 P(35,4,27)                        165.9                 -0.0048
   5735 P(35,4,28)                        165.9                 -0.0048
   5742 P(35,4,29)                        165.9                 -0.0048
   5749 P(35,4,30)                        165.9                 -0.0048
   5756 P(35,4,31)                        165.9                 -0.0048
   5763 P(35,4,32)                        165.9                 -0.0048
   5770 P(35,4,33)                        165.9                 -0.0048
   5777 P(35,4,34)                        165.9                 -0.0048
   5784 P(35,4,35)                        165.9                -0.00841
   5791 P(35,4,36)                        165.9                 -0.0048
   5798 P(35,4,37)                        165.9                 -0.0048
   5805 P(35,4,38)                        165.9                -0.00553
   5812 P(35,4,39)                        165.9                -0.00553
   5819 P(35,4,40)                        165.9                -0.00841
   5826 P(35,4,41)                        165.9                -0.00553
   5833 P(35,4,42)                        165.9                -0.00553
   5840 P(35,4,43)                        165.9                -0.00553
   5847 P(35,4,44)                        165.9                -0.00553
   5854 P(35,4,45)                        165.9                -0.00553
   5861 P(35,4,46)                        165.9                 -0.0048
   5868 P(35,4,47)                        165.9                -0.00841
   5875 P(35,4,48)                        165.9                -0.00553
   5882 P(35,4,49)                        165.9                 -0.0048
   5889 P(35,4,50)                        165.9                -0.00553
   5896 P(35,4,51)                        165.9                -0.00553
   5903 P(35,4,52)                        165.9                -0.00553
   5910 P(35,4,53)                        165.9                 -0.0048
   5917 P(35,4,54)                        165.9                -0.00553
   5924 P(35,4,55)                        165.9                 -0.0048
   5931 P(35,4,56)                      164.883                       0
   5938 P(35,4,57)                        165.9                 -0.0048
   5945 P(35,4,58)                        165.9                 -0.0048
   5952 P(35,4,59)                        165.9                -0.00553
   5959 P(35,4,60)                        165.9                -0.00553
   5966 P(35,4,61)                        165.9                -0.00841
   5973 P(35,4,62)                        165.9                -0.00553
   5980 P(35,4,63)                        165.9                -0.00553
   5987 P(35,4,64)                        165.9                -0.00841
   5994 P(35,4,65)                        165.9                -0.00553
   6001 P(35,4,66)                        165.9                -0.00553
   6008 P(35,4,67)                        165.9                 -0.0048
   6015 P(35,4,68)                        165.9                -0.00841
   6022 P(35,4,69)                        165.9                 -0.0048
   6029 P(35,4,70)                        165.9                 -0.0048
   6036 P(35,4,71)                        165.9                 -0.0048
   6043 P(35,4,72)                        165.9                 -0.0048
   6050 P(35,4,73)                        165.9                -0.00841
   6057 P(35,4,74)                        165.9                -0.00553
   6064 P(35,4,75)                        165.9                -0.00553
   6071 P(35,4,76)                        165.9                -0.00553
   6078 P(35,4,77)                        165.9                 -0.0048
   6085 P(35,4,78)                        165.9                 -0.0048
   6092 P(35,4,79)                        165.9                 -0.0048
   6099 P(35,4,80)                        165.9                 -0.0048
   6106 P(35,4,81)                        165.9                 -0.0048
   6113 P(35,4,82)                        165.9                 -0.0048
   6120 P(35,4,83)                        165.9                -0.00553
   6127 P(35,4,84)                        165.9                -0.00553
   6134 P(35,4,85)                        165.9                -0.00553
   6141 P(35,4,86)                        165.9                -0.00553
   6148 P(35,4,87)                        165.9                -0.00553
   6155 P(35,4,88)                        165.9                -0.00841
   6162 P(35,4,89)                        165.9                -0.00553
   6169 P(35,4,90)                        152.5                       0
   6176 P(35,4,91)                        152.5                       0
   6183 P(35,4,92)                        152.5                       0
   6190 P(35,4,93)                        152.5                       0
   6197 P(35,4,94)                        152.5                       0
   6204 P(35,4,95)                        152.5                       0
   6211 P(35,4,96)                        152.5                       0
   6218 P(35,4,97)                        152.5                       0
   6225 P(35,4,98)                        165.9                -0.00553
   6232 P(35,4,99)                        165.9                -0.00553
   6239 P(35,4,100)                       165.9                -0.00553
   6246 P(35,4,101)                       165.9                 -0.0048
   6253 P(35,4,102)                       165.9                 -0.0048
   6260 P(35,4,103)                       165.9                -0.00553
   6267 P(35,4,104)                       165.9                 -0.0048
   6274 P(35,4,105)                       165.9                -0.00553
   6281 P(35,4,106)                       165.9                 -0.0048
   6288 P(35,4,107)                       165.9                -0.00841
   6295 P(35,4,108)                       165.9                -0.00841
   6302 P(35,4,109)                       165.9                -0.00841
   6309 P(35,4,110)                       165.9                 -0.0048
   6316 P(35,4,111)                       165.9                -0.00553
   6323 P(35,4,112)                       165.9                -0.00841
   6330 P(35,4,113)                       165.9                -0.00841
   6337 P(35,4,114)                       165.9                -0.00553
   6344 P(35,4,115)                       165.9                 -0.0048
   6351 P(35,4,116)                       165.9                -0.00553
   6358 P(35,4,117)                       165.9                -0.00553
   6365 P(35,4,118)                       165.9                 -0.0048
   6372 P(35,4,119)                       165.9                -0.00841
   6379 P(35,4,120)                       165.9                -0.00553
   6386 P(35,4,121)                       165.9                -0.00553
   6393 P(35,4,122)                       165.9                 -0.0048
   6400 P(35,4,123)                       165.9                 -0.0048
   6407 P(35,4,124)                       165.9                 -0.0048
   6414 P(35,4,125)                     157.883                       0
   6421 P(35,4,126)                     165.883                       0
   6428 P(35,4,127)                     153.883                       0
   6435 P(35,4,128)                       152.5                       0
   6440 P(35,2,129)                     120.383                       0
   6447 P(35,2,130)                     132.383                       0
   6456 P(35,4,131)                     153.383                       0
   6463 P(35,4,132)                     158.383                       0
   6470 P(35,4,133)                     152.883                       0
   6477 P(35,4,134)                       152.5                       0
   6482 P(35,2,135)                       134.9                -0.00069
   6491 P(35,4,136)                       165.9                       0
   6498 P(35,4,137)                     157.383                       0
   6503 P(35,2,138)                       134.9                -0.00069
   6510 P(35,2,139)                       134.9                -0.00549
   6519 P(35,4,140)                       165.9                -0.00553
   6526 P(35,4,141)                       165.9                -0.00841
   6533 P(35,4,142)                       165.9                -0.00841
   6540 P(35,4,143)                       165.9                -0.00553
   6547 P(35,4,144)                       165.9                -0.00553
   6554 P(35,4,145)                       165.9                -0.00553
   6561 P(35,4,146)                       165.9                 -0.0048
   6568 P(35,4,147)                       165.9                 -0.0048
   6575 P(35,4,148)                       165.9                 -0.0048
   6582 P(35,4,149)                       165.9                 -0.0048
   6589 P(35,4,150)                       165.9                 -0.0048
   6596 P(35,4,151)                       165.9                 -0.0048
   6603 P(35,4,152)                       165.9                 -0.0048
   6608 P(35,2,153)                       134.9                -0.00069
   6615 P(35,2,154)                       134.9                -0.00069
   6624 P(35,4,155)                       165.9                       0
   6631 P(35,4,156)                       165.9                       0
   6638 P(35,4,157)                       165.9                       0
   6645 P(35,4,158)                     158.383                       0
   6652 P(35,4,159)                       152.5                       0
   6659 P(35,4,160)                     152.883                       0
   6666 P(35,4,161)                     154.883                       0
   6673 P(35,4,162)                     155.883                       0
   6680 P(35,4,163)                       165.9                 -0.0048
   6687 P(35,4,164)                       165.9                 -0.0048
   6694 P(35,4,165)                       165.9                -0.00841
   6701 P(35,4,166)                       165.9                -0.00553
   6708 P(35,4,167)                       165.9                 -0.0048
   6715 P(35,4,168)                       165.9                 -0.0048
   6722 P(38,4,1)                           175                -0.00553
   6728 P(38,4,2)                           175                 -0.0048
   6735 P(38,4,3)                           175                 -0.0048
   6742 P(38,4,4)                           175                 -0.0048
   6749 P(38,4,5)                           175                 -0.0048
   6756 P(38,4,6)                           175                 -0.0048
   6763 P(38,4,7)                           175                 -0.0048
   6770 P(38,4,8)                           175                 -0.0048
   6777 P(38,4,9)                           175                 -0.0048
   6784 P(38,4,10)                          175                 -0.0048
   6791 P(38,4,11)                          175                -0.00553
   6798 P(38,4,12)                          175                 -0.0048
   6805 P(38,4,13)                          175                -0.00841
   6812 P(38,4,14)                          175                -0.00553
   6819 P(38,4,15)                          175                -0.00553
   6826 P(38,4,16)                          175                -0.00841
   6833 P(38,4,17)                          175                -0.00553
   6840 P(38,4,18)                          175                -0.00553
   6847 P(38,4,19)                          175                 -0.0048
   6854 P(38,4,20)                          175                 -0.0048
   6861 P(38,4,21)                          175                 -0.0048
   6868 P(38,4,22)                          175                 -0.0048
   6875 P(38,4,23)                          175                 -0.0048
   6882 P(38,4,24)                          175                -0.00553
   6889 P(38,4,25)                          175                 -0.0048
   6896 P(38,4,26)                      163.983                       0
   6903 P(38,4,27)                          175                 -0.0048
   6910 P(38,4,28)                          175                 -0.0048
   6917 P(38,4,29)                          175                 -0.0048
   6924 P(38,4,30)                          175                 -0.0048
   6931 P(38,4,31)                          175                 -0.0048
   6938 P(38,4,32)                          175                 -0.0048
   6945 P(38,4,33)                          175                 -0.0048
   6952 P(38,4,34)                          175                 -0.0048
   6959 P(38,4,35)                          175                -0.00841
   6966 P(38,4,36)                          175                 -0.0048
   6973 P(38,4,37)                          175                 -0.0048
   6980 P(38,4,38)                          175                -0.00553
   6987 P(38,4,39)                          175                -0.00553
