Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Feb  6 2022
command line - -import /home/danilo/cbc-test-set/neos-885086.mps.gz -timeM elapsed -seconds 10800 -solve -quit (default strategy 1)
At line 1 NAME          neos-885086
At line 2 ROWS
At line 11578 COLUMNS
At line 262321 RHS
At line 271466 BOUNDS
At line 273897 ENDATA
Problem neos-885086 has 11574 rows, 4860 columns and 248310 elements
Coin0008I neos-885086 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is -243 - 16.7669 seconds
Cgl0003I 0 fixed, 0 tightened bounds, 2430 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2428 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2385 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2159 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 1963 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 1325 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 1115 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 988 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 757 strengthened rows, 0 substitutions
Cgl0004I processed model has 11574 rows, 4860 columns (2430 integer (2430 of which binary)) and 263858 elements
Coin3009W Conflict graph built in 0.017 seconds, density: 0.034%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 116 integers unsatisfied sum - 27.3398
Cbc0038I Pass   1: (44.16 seconds) suminf.    0.00000 (0) obj. -192 iterations 1413
Cbc0038I Solution found of -192
Cbc0038I Relaxing continuous gives -193
Cbc0038I Before mini branch and bound, 2314 integers at bound fixed and 2310 continuous
Cbc0038I Full problem 11574 rows 4860 columns, reduced to 612 rows 221 columns
Cbc0038I Mini branch and bound improved solution from -193 to -234 (45.96 seconds)
Cbc0038I Freeing continuous variables gives a solution of -234
Cbc0038I Round again with cutoff of -234.9
Cbc0038I Pass   2: (49.31 seconds) suminf.    8.97571 (33) obj. -234.9 iterations 994
Cbc0038I Pass   3: (50.78 seconds) suminf.    6.97565 (25) obj. -234.9 iterations 1112
Cbc0038I Pass   4: (51.04 seconds) suminf.    5.97690 (26) obj. -234.9 iterations 135
Cbc0038I Pass   5: (51.69 seconds) suminf.    1.72690 (10) obj. -234.9 iterations 555
Cbc0038I Pass   6: (52.16 seconds) suminf.    0.47628 (3) obj. -234.9 iterations 337
Cbc0038I Pass   7: (52.48 seconds) suminf.    0.00244 (3) obj. -234.9 iterations 181
Cbc0038I Pass   8: (68.42 seconds) suminf.    5.55530 (70) obj. -234.9 iterations 10171
Cbc0038I Pass   9: (72.26 seconds) suminf.    0.50685 (27) obj. -234.9 iterations 2428
Cbc0038I Pass  10: (74.42 seconds) suminf.    0.01325 (14) obj. -234.9 iterations 1430
Cbc0038I Pass  11: (75.92 seconds) suminf.    0.48379 (9) obj. -234.9 iterations 1097
Cbc0038I Pass  12: (77.06 seconds) suminf.    0.22928 (5) obj. -234.9 iterations 786
Cbc0038I Pass  13: (77.79 seconds) suminf.    0.22747 (5) obj. -234.9 iterations 397
Cbc0038I Pass  14: (78.64 seconds) suminf.    0.47678 (5) obj. -234.9 iterations 548
Cbc0038I No solution found this major pass
Cbc0038I After 78.65 seconds - Feasibility pump exiting with objective of -234 - took 36.14 seconds
Cbc0012I Integer solution of -234 found by feasibility pump after 0 iterations and 0 nodes (101.30 seconds)
Cbc0038I Full problem 11574 rows 4860 columns, reduced to 649 rows 251 columns
Cbc0031I 77 added rows had average density of 112.83117
Cbc0013I At root node, 77 cuts changed objective from -243 to -243 in 10 passes
Cbc0010I After 44 nodes, 30 on tree, -234 best solution, best possible -243 (804.00 seconds)
Cbc0010I After 45 nodes, 31 on tree, -234 best solution, best possible -243 (815.55 seconds)
Cbc0010I After 46 nodes, 31 on tree, -234 best solution, best possible -243 (828.23 seconds)
Cbc0010I After 47 nodes, 32 on tree, -234 best solution, best possible -243 (833.52 seconds)
Cbc0010I After 48 nodes, 32 on tree, -234 best solution, best possible -243 (840.19 seconds)
Cbc0010I After 49 nodes, 33 on tree, -234 best solution, best possible -243 (844.99 seconds)
Cbc0010I After 50 nodes, 34 on tree, -234 best solution, best possible -243 (849.33 seconds)
Cbc0010I After 51 nodes, 35 on tree, -234 best solution, best possible -243 (858.35 seconds)
Cbc0010I After 52 nodes, 36 on tree, -234 best solution, best possible -243 (869.38 seconds)
Cbc0010I After 53 nodes, 36 on tree, -234 best solution, best possible -243 (878.99 seconds)
Cbc0010I After 54 nodes, 37 on tree, -234 best solution, best possible -243 (885.19 seconds)
Cbc0010I After 55 nodes, 38 on tree, -234 best solution, best possible -243 (891.16 seconds)
Cbc0010I After 56 nodes, 38 on tree, -234 best solution, best possible -243 (898.52 seconds)
Cbc0010I After 57 nodes, 38 on tree, -234 best solution, best possible -243 (905.65 seconds)
Cbc0010I After 58 nodes, 39 on tree, -234 best solution, best possible -243 (909.78 seconds)
Cbc0010I After 59 nodes, 39 on tree, -234 best solution, best possible -243 (916.62 seconds)
Cbc0010I After 60 nodes, 40 on tree, -234 best solution, best possible -243 (929.50 seconds)
Cbc0010I After 61 nodes, 40 on tree, -234 best solution, best possible -243 (934.59 seconds)
Cbc0010I After 62 nodes, 41 on tree, -234 best solution, best possible -243 (950.65 seconds)
Cbc0010I After 63 nodes, 41 on tree, -234 best solution, best possible -243 (962.17 seconds)
Cbc0010I After 64 nodes, 42 on tree, -234 best solution, best possible -243 (967.54 seconds)
Cbc0010I After 65 nodes, 43 on tree, -234 best solution, best possible -243 (970.53 seconds)
Cbc0010I After 66 nodes, 44 on tree, -234 best solution, best possible -243 (991.25 seconds)
Cbc0010I After 67 nodes, 44 on tree, -234 best solution, best possible -243 (1006.89 seconds)
Cbc0010I After 68 nodes, 44 on tree, -234 best solution, best possible -243 (1016.97 seconds)
Cbc0010I After 69 nodes, 45 on tree, -234 best solution, best possible -243 (1021.54 seconds)
Cbc0010I After 70 nodes, 46 on tree, -234 best solution, best possible -243 (1030.88 seconds)
Cbc0010I After 71 nodes, 46 on tree, -234 best solution, best possible -243 (1048.97 seconds)
Cbc0010I After 72 nodes, 46 on tree, -234 best solution, best possible -243 (1056.63 seconds)
Cbc0010I After 73 nodes, 47 on tree, -234 best solution, best possible -243 (1060.24 seconds)
Cbc0010I After 74 nodes, 48 on tree, -234 best solution, best possible -243 (1073.50 seconds)
Cbc0010I After 75 nodes, 48 on tree, -234 best solution, best possible -243 (1085.50 seconds)
Cbc0010I After 76 nodes, 48 on tree, -234 best solution, best possible -243 (1093.36 seconds)
Cbc0010I After 77 nodes, 49 on tree, -234 best solution, best possible -243 (1100.70 seconds)
Cbc0010I After 78 nodes, 49 on tree, -234 best solution, best possible -243 (1105.89 seconds)
Cbc0010I After 79 nodes, 49 on tree, -234 best solution, best possible -243 (1113.44 seconds)
Cbc0010I After 80 nodes, 50 on tree, -234 best solution, best possible -243 (1121.71 seconds)
Cbc0010I After 81 nodes, 50 on tree, -234 best solution, best possible -243 (1139.40 seconds)
Cbc0010I After 82 nodes, 51 on tree, -234 best solution, best possible -243 (1148.81 seconds)
Cbc0010I After 83 nodes, 51 on tree, -234 best solution, best possible -243 (1152.31 seconds)
Cbc0010I After 84 nodes, 52 on tree, -234 best solution, best possible -243 (1168.76 seconds)
Cbc0010I After 85 nodes, 52 on tree, -234 best solution, best possible -243 (1176.37 seconds)
Cbc0010I After 86 nodes, 53 on tree, -234 best solution, best possible -243 (1199.12 seconds)
Cbc0010I After 87 nodes, 54 on tree, -234 best solution, best possible -243 (1203.30 seconds)
Cbc0010I After 88 nodes, 55 on tree, -234 best solution, best possible -243 (1211.35 seconds)
Cbc0010I After 89 nodes, 55 on tree, -234 best solution, best possible -243 (1220.97 seconds)
Cbc0010I After 90 nodes, 56 on tree, -234 best solution, best possible -243 (1230.85 seconds)
Cbc0010I After 91 nodes, 57 on tree, -234 best solution, best possible -243 (1237.61 seconds)
Cbc0010I After 92 nodes, 58 on tree, -234 best solution, best possible -243 (1246.09 seconds)
Cbc0010I After 93 nodes, 58 on tree, -234 best solution, best possible -243 (1251.79 seconds)
Cbc0010I After 94 nodes, 59 on tree, -234 best solution, best possible -243 (1261.18 seconds)
Cbc0010I After 95 nodes, 59 on tree, -234 best solution, best possible -243 (1267.62 seconds)
Cbc0010I After 96 nodes, 60 on tree, -234 best solution, best possible -243 (1279.53 seconds)
Cbc0010I After 97 nodes, 60 on tree, -234 best solution, best possible -243 (1289.98 seconds)
Cbc0010I After 98 nodes, 61 on tree, -234 best solution, best possible -243 (1300.39 seconds)
Cbc0010I After 99 nodes, 61 on tree, -234 best solution, best possible -243 (1307.09 seconds)
Cbc0010I After 100 nodes, 61 on tree, -234 best solution, best possible -243 (1323.88 seconds)
Cbc0010I After 101 nodes, 61 on tree, -234 best solution, best possible -243 (1334.02 seconds)
Cbc0010I After 102 nodes, 62 on tree, -234 best solution, best possible -243 (1345.55 seconds)
Cbc0010I After 103 nodes, 62 on tree, -234 best solution, best possible -243 (1355.34 seconds)
Cbc0010I After 104 nodes, 63 on tree, -234 best solution, best possible -243 (1365.51 seconds)
Cbc0010I After 105 nodes, 64 on tree, -234 best solution, best possible -243 (1384.41 seconds)
Cbc0010I After 106 nodes, 64 on tree, -234 best solution, best possible -243 (1396.91 seconds)
Cbc0010I After 107 nodes, 64 on tree, -234 best solution, best possible -243 (1413.27 seconds)
Cbc0010I After 108 nodes, 65 on tree, -234 best solution, best possible -243 (1421.55 seconds)
Cbc0010I After 109 nodes, 66 on tree, -234 best solution, best possible -243 (1425.11 seconds)
Cbc0010I After 110 nodes, 67 on tree, -234 best solution, best possible -243 (1430.22 seconds)
Cbc0010I After 111 nodes, 68 on tree, -234 best solution, best possible -243 (1447.28 seconds)
Cbc0010I After 112 nodes, 68 on tree, -234 best solution, best possible -243 (1451.30 seconds)
Cbc0010I After 113 nodes, 69 on tree, -234 best solution, best possible -243 (1469.78 seconds)
Cbc0010I After 114 nodes, 69 on tree, -234 best solution, best possible -243 (1490.21 seconds)
Cbc0010I After 115 nodes, 69 on tree, -234 best solution, best possible -243 (1505.24 seconds)
Cbc0010I After 116 nodes, 69 on tree, -234 best solution, best possible -243 (1519.10 seconds)
Cbc0010I After 117 nodes, 70 on tree, -234 best solution, best possible -243 (1528.85 seconds)
Cbc0010I After 118 nodes, 71 on tree, -234 best solution, best possible -243 (1536.03 seconds)
Cbc0010I After 119 nodes, 71 on tree, -234 best solution, best possible -243 (1547.58 seconds)
Cbc0010I After 120 nodes, 71 on tree, -234 best solution, best possible -243 (1557.18 seconds)
Cbc0010I After 121 nodes, 72 on tree, -234 best solution, best possible -243 (1565.90 seconds)
Cbc0010I After 122 nodes, 73 on tree, -234 best solution, best possible -243 (1572.30 seconds)
Cbc0010I After 123 nodes, 73 on tree, -234 best solution, best possible -243 (1584.51 seconds)
Cbc0010I After 124 nodes, 73 on tree, -234 best solution, best possible -243 (1592.39 seconds)
Cbc0010I After 125 nodes, 74 on tree, -234 best solution, best possible -243 (1602.97 seconds)
Cbc0010I After 126 nodes, 75 on tree, -234 best solution, best possible -243 (1609.76 seconds)
Cbc0010I After 127 nodes, 76 on tree, -234 best solution, best possible -243 (1614.58 seconds)
Cbc0010I After 128 nodes, 76 on tree, -234 best solution, best possible -243 (1620.30 seconds)
Cbc0010I After 129 nodes, 76 on tree, -234 best solution, best possible -243 (1627.18 seconds)
Cbc0010I After 130 nodes, 77 on tree, -234 best solution, best possible -243 (1634.72 seconds)
Cbc0010I After 131 nodes, 77 on tree, -234 best solution, best possible -243 (1639.02 seconds)
Cbc0010I After 132 nodes, 78 on tree, -234 best solution, best possible -243 (1643.97 seconds)
Cbc0010I After 133 nodes, 79 on tree, -234 best solution, best possible -243 (1654.75 seconds)
Cbc0010I After 134 nodes, 79 on tree, -234 best solution, best possible -243 (1662.02 seconds)
Cbc0010I After 135 nodes, 80 on tree, -234 best solution, best possible -243 (1669.79 seconds)
Cbc0010I After 136 nodes, 81 on tree, -234 best solution, best possible -243 (1673.56 seconds)
Cbc0010I After 137 nodes, 82 on tree, -234 best solution, best possible -243 (1680.91 seconds)
Cbc0010I After 138 nodes, 82 on tree, -234 best solution, best possible -243 (1686.34 seconds)
Cbc0010I After 139 nodes, 83 on tree, -234 best solution, best possible -243 (1690.20 seconds)
Cbc0010I After 140 nodes, 83 on tree, -234 best solution, best possible -243 (1695.82 seconds)
Cbc0010I After 141 nodes, 84 on tree, -234 best solution, best possible -243 (1712.87 seconds)
Cbc0010I After 142 nodes, 84 on tree, -234 best solution, best possible -243 (1716.53 seconds)
Cbc0010I After 143 nodes, 85 on tree, -234 best solution, best possible -243 (1730.70 seconds)
Cbc0010I After 144 nodes, 85 on tree, -234 best solution, best possible -243 (1740.23 seconds)
Cbc0010I After 145 nodes, 85 on tree, -234 best solution, best possible -243 (1744.44 seconds)
Cbc0010I After 146 nodes, 86 on tree, -234 best solution, best possible -243 (1751.92 seconds)
Cbc0010I After 147 nodes, 86 on tree, -234 best solution, best possible -243 (1757.75 seconds)
Cbc0010I After 148 nodes, 87 on tree, -234 best solution, best possible -243 (1761.57 seconds)
Cbc0010I After 149 nodes, 87 on tree, -234 best solution, best possible -243 (1765.36 seconds)
Cbc0010I After 150 nodes, 88 on tree, -234 best solution, best possible -243 (1776.66 seconds)
Cbc0010I After 151 nodes, 88 on tree, -234 best solution, best possible -243 (1780.76 seconds)
Cbc0010I After 152 nodes, 89 on tree, -234 best solution, best possible -243 (1785.55 seconds)
Cbc0010I After 153 nodes, 90 on tree, -234 best solution, best possible -243 (1808.12 seconds)
Cbc0010I After 154 nodes, 90 on tree, -234 best solution, best possible -243 (1817.35 seconds)
Cbc0010I After 155 nodes, 91 on tree, -234 best solution, best possible -243 (1823.64 seconds)
Cbc0010I After 156 nodes, 91 on tree, -234 best solution, best possible -243 (1826.39 seconds)
Cbc0010I After 157 nodes, 92 on tree, -234 best solution, best possible -243 (1832.39 seconds)
Cbc0010I After 158 nodes, 92 on tree, -234 best solution, best possible -243 (1838.70 seconds)
Cbc0010I After 159 nodes, 93 on tree, -234 best solution, best possible -243 (1844.99 seconds)
Cbc0010I After 160 nodes, 93 on tree, -234 best solution, best possible -243 (1850.98 seconds)
Cbc0010I After 161 nodes, 93 on tree, -234 best solution, best possible -243 (1856.90 seconds)
Cbc0010I After 162 nodes, 94 on tree, -234 best solution, best possible -243 (1866.20 seconds)
Cbc0010I After 163 nodes, 94 on tree, -234 best solution, best possible -243 (1870.23 seconds)
Cbc0010I After 164 nodes, 95 on tree, -234 best solution, best possible -243 (1877.05 seconds)
Cbc0010I After 165 nodes, 95 on tree, -234 best solution, best possible -243 (1885.52 seconds)
Cbc0010I After 166 nodes, 96 on tree, -234 best solution, best possible -243 (1891.69 seconds)
Cbc0010I After 167 nodes, 97 on tree, -234 best solution, best possible -243 (1897.14 seconds)
Cbc0010I After 168 nodes, 98 on tree, -234 best solution, best possible -243 (1903.64 seconds)
Cbc0010I After 169 nodes, 98 on tree, -234 best solution, best possible -243 (1910.50 seconds)
Cbc0010I After 170 nodes, 98 on tree, -234 best solution, best possible -243 (1917.81 seconds)
Cbc0010I After 171 nodes, 99 on tree, -234 best solution, best possible -243 (1926.77 seconds)
Cbc0010I After 172 nodes, 99 on tree, -234 best solution, best possible -243 (1933.36 seconds)
Cbc0010I After 173 nodes, 99 on tree, -234 best solution, best possible -243 (1940.28 seconds)
Cbc0010I After 174 nodes, 100 on tree, -234 best solution, best possible -243 (1946.76 seconds)
Cbc0010I After 175 nodes, 101 on tree, -234 best solution, best possible -243 (1954.09 seconds)
Cbc0010I After 176 nodes, 101 on tree, -234 best solution, best possible -243 (1961.21 seconds)
Cbc0010I After 177 nodes, 101 on tree, -234 best solution, best possible -243 (1968.72 seconds)
Cbc0010I After 178 nodes, 102 on tree, -234 best solution, best possible -243 (1975.54 seconds)
Cbc0010I After 179 nodes, 102 on tree, -234 best solution, best possible -243 (1982.06 seconds)
Cbc0010I After 180 nodes, 102 on tree, -234 best solution, best possible -243 (1986.75 seconds)
Cbc0010I After 181 nodes, 103 on tree, -234 best solution, best possible -243 (1993.83 seconds)
Cbc0010I After 182 nodes, 103 on tree, -234 best solution, best possible -243 (1999.87 seconds)
Cbc0010I After 183 nodes, 104 on tree, -234 best solution, best possible -243 (2005.01 seconds)
Cbc0010I After 184 nodes, 105 on tree, -234 best solution, best possible -243 (2007.73 seconds)
Cbc0010I After 185 nodes, 106 on tree, -234 best solution, best possible -243 (2010.91 seconds)
Cbc0010I After 186 nodes, 106 on tree, -234 best solution, best possible -243 (2016.09 seconds)
Cbc0010I After 187 nodes, 107 on tree, -234 best solution, best possible -243 (2021.08 seconds)
Cbc0010I After 188 nodes, 107 on tree, -234 best solution, best possible -243 (2025.12 seconds)
Cbc0010I After 189 nodes, 108 on tree, -234 best solution, best possible -243 (2041.01 seconds)
Cbc0010I After 190 nodes, 109 on tree, -234 best solution, best possible -243 (2051.65 seconds)
Cbc0010I After 191 nodes, 109 on tree, -234 best solution, best possible -243 (2058.88 seconds)
Cbc0010I After 192 nodes, 109 on tree, -234 best solution, best possible -243 (2065.57 seconds)
Cbc0010I After 193 nodes, 110 on tree, -234 best solution, best possible -243 (2072.36 seconds)
Cbc0010I After 194 nodes, 110 on tree, -234 best solution, best possible -243 (2078.77 seconds)
Cbc0010I After 195 nodes, 111 on tree, -234 best solution, best possible -243 (2083.15 seconds)
Cbc0010I After 196 nodes, 111 on tree, -234 best solution, best possible -243 (2087.07 seconds)
Cbc0010I After 197 nodes, 111 on tree, -234 best solution, best possible -243 (2090.11 seconds)
Cbc0010I After 198 nodes, 112 on tree, -234 best solution, best possible -243 (2091.02 seconds)
Cbc0010I After 199 nodes, 113 on tree, -234 best solution, best possible -243 (2095.93 seconds)
Cbc0010I After 200 nodes, 113 on tree, -234 best solution, best possible -243 (2099.07 seconds)
Cbc0010I After 201 nodes, 114 on tree, -234 best solution, best possible -243 (2105.53 seconds)
Cbc0010I After 202 nodes, 114 on tree, -234 best solution, best possible -243 (2112.98 seconds)
Cbc0010I After 203 nodes, 115 on tree, -234 best solution, best possible -243 (2117.50 seconds)
Cbc0010I After 204 nodes, 116 on tree, -234 best solution, best possible -243 (2124.19 seconds)
Cbc0010I After 205 nodes, 116 on tree, -234 best solution, best possible -243 (2128.99 seconds)
Cbc0010I After 206 nodes, 117 on tree, -234 best solution, best possible -243 (2134.36 seconds)
Cbc0010I After 207 nodes, 118 on tree, -234 best solution, best possible -243 (2138.06 seconds)
Cbc0010I After 208 nodes, 118 on tree, -234 best solution, best possible -243 (2146.07 seconds)
Cbc0010I After 209 nodes, 118 on tree, -234 best solution, best possible -243 (2152.27 seconds)
Cbc0010I After 210 nodes, 119 on tree, -234 best solution, best possible -243 (2165.96 seconds)
