Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-1445738.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-1445738.txt -quit (default strategy 1)
At line 1 NAME          neos-1445738
At line 2 ROWS
At line 2149 COLUMNS
At line 43408 RHS
At line 43410 BOUNDS
At line 64042 ENDATA
Problem neos-1445738 has 2145 rows, 20631 columns and 40256 elements
Coin0008I neos-1445738 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is -24232.5 - 2.82231 seconds
Cgl0004I processed model has 2131 rows, 20609 columns (2142 integer (2142 of which binary)) and 40218 elements
Coin3009W Conflict graph built in 0.012 seconds, density: 0.000%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 141 integers unsatisfied sum - 16.6067
Cbc0038I Pass   1: suminf.   15.71037 (132) obj. -24225.2 iterations 329
Cbc0038I Pass   2: suminf.   15.21495 (132) obj. -24210 iterations 22
Cbc0038I Pass   3: suminf.   14.66602 (131) obj. -24192 iterations 30
Cbc0038I Pass   4: suminf.   16.10934 (126) obj. -24160.4 iterations 344
Cbc0038I Pass   5: suminf.   14.57205 (127) obj. -24152 iterations 164
Cbc0038I Pass   6: suminf.   14.24906 (127) obj. -24152 iterations 26
Cbc0038I Pass   7: suminf.   15.72237 (130) obj. -24152 iterations 262
Cbc0038I Pass   8: suminf.   14.90625 (130) obj. -24152 iterations 107
Cbc0038I Pass   9: suminf.   14.85475 (130) obj. -24152 iterations 19
Cbc0038I Pass  10: suminf.   14.94166 (127) obj. -24152 iterations 159
Cbc0038I Pass  11: suminf.   14.57205 (127) obj. -24152 iterations 74
Cbc0038I Pass  12: suminf.   14.36017 (127) obj. -24152 iterations 10
Cbc0038I Pass  13: suminf.   15.62886 (129) obj. -24152 iterations 382
Cbc0038I Pass  14: suminf.   15.05122 (132) obj. -24152 iterations 193
Cbc0038I Pass  15: suminf.   14.67227 (130) obj. -24152 iterations 94
Cbc0038I Pass  16: suminf.   15.55979 (127) obj. -24152 iterations 223
Cbc0038I Pass  17: suminf.   14.65479 (127) obj. -24152 iterations 107
Cbc0038I Pass  18: suminf.   14.50712 (127) obj. -24152 iterations 14
Cbc0038I Pass  19: suminf.   15.41467 (129) obj. -24152 iterations 254
Cbc0038I Pass  20: suminf.   14.88047 (130) obj. -24152 iterations 152
Cbc0038I Pass  21: suminf.   14.82227 (130) obj. -24152 iterations 23
Cbc0038I Pass  22: suminf.   15.71728 (123) obj. -24152 iterations 365
Cbc0038I Pass  23: suminf.   14.69152 (128) obj. -24152 iterations 250
Cbc0038I Pass  24: suminf.   14.19285 (128) obj. -24152 iterations 110
Cbc0038I Pass  25: suminf.   15.95644 (126) obj. -24152 iterations 386
Cbc0038I Pass  26: suminf.   15.22150 (129) obj. -24152 iterations 181
Cbc0038I Pass  27: suminf.   15.05624 (129) obj. -24152 iterations 44
Cbc0038I Pass  28: suminf.   15.31375 (128) obj. -24152 iterations 171
Cbc0038I Pass  29: suminf.   14.63439 (128) obj. -24152 iterations 81
Cbc0038I Pass  30: suminf.   14.62904 (128) obj. -24152 iterations 10
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 1991 integers at bound fixed and 17997 continuous
Cbc0038I Mini branch and bound did not improve solution (7.08 seconds)
Cbc0038I After 7.51 seconds - Feasibility pump exiting - took 3.80 seconds
Cbc0031I 10131 added rows had average density of 2.7675452
Cbc0013I At root node, 10131 cuts changed objective from -24232.549 to -18587.377 in 50 passes
Cbc0014I Cut generator 0 (Probing) - 96591 row cuts average 2.1 elements, 0 column cuts (2233 active)  in 4.042 seconds - new frequency is 1
Cbc0014I Cut generator 1 (Gomory) - 358 row cuts average 184.4 elements, 0 column cuts (0 active)  in 17.574 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 3.790 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 5 row cuts average 2.6 elements, 0 column cuts (0 active)  in 115.614 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.012 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.020 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 3401 row cuts average 28.7 elements, 0 column cuts (0 active)  in 1.890 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 350 row cuts average 2.0 elements, 0 column cuts (0 active)  in 0.897 seconds - new frequency is 1
Cbc0014I Cut generator 8 (TwoMirCuts) - 2286 row cuts average 33.1 elements, 0 column cuts (0 active)  in 4.256 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible -18587.377 (608.65 seconds)
Cbc0010I After 52 nodes, 26 on tree, -13942 best solution, best possible -18587.377 (1205.56 seconds)
Cbc0010I After 53 nodes, 26 on tree, -13942 best solution, best possible -18587.377 (1244.94 seconds)
Cbc0010I After 54 nodes, 26 on tree, -13942 best solution, best possible -18587.377 (1265.72 seconds)
Cbc0010I After 55 nodes, 27 on tree, -13942 best solution, best possible -18587.377 (1288.73 seconds)
Cbc0010I After 56 nodes, 27 on tree, -13942 best solution, best possible -18587.377 (1308.81 seconds)
Cbc0010I After 57 nodes, 28 on tree, -13942 best solution, best possible -18587.377 (1328.67 seconds)
Cbc0010I After 58 nodes, 28 on tree, -13942 best solution, best possible -18587.377 (1412.17 seconds)
Cbc0010I After 59 nodes, 29 on tree, -13942 best solution, best possible -18587.377 (1422.21 seconds)
Cbc0010I After 60 nodes, 29 on tree, -13942 best solution, best possible -18587.377 (1435.11 seconds)
Cbc0010I After 61 nodes, 30 on tree, -13942 best solution, best possible -18587.377 (1445.07 seconds)
Cbc0010I After 62 nodes, 31 on tree, -13942 best solution, best possible -18587.377 (1465.37 seconds)
Cbc0010I After 63 nodes, 31 on tree, -13942 best solution, best possible -18587.377 (1486.33 seconds)
Cbc0010I After 64 nodes, 31 on tree, -13942 best solution, best possible -18587.377 (1505.40 seconds)
Cbc0010I After 65 nodes, 32 on tree, -13942 best solution, best possible -18587.377 (1530.94 seconds)
Cbc0010I After 66 nodes, 32 on tree, -13942 best solution, best possible -18587.377 (1555.17 seconds)
Cbc0010I After 67 nodes, 33 on tree, -13942 best solution, best possible -18587.377 (1600.98 seconds)
Cbc0010I After 68 nodes, 34 on tree, -13942 best solution, best possible -18587.377 (1614.95 seconds)
Cbc0010I After 69 nodes, 34 on tree, -13942 best solution, best possible -18587.377 (1641.82 seconds)
Cbc0010I After 70 nodes, 34 on tree, -13942 best solution, best possible -18587.377 (1658.54 seconds)
Cbc0010I After 71 nodes, 35 on tree, -13942 best solution, best possible -18587.377 (1680.43 seconds)
Cbc0010I After 72 nodes, 35 on tree, -13942 best solution, best possible -18587.377 (1698.22 seconds)
Cbc0010I After 73 nodes, 36 on tree, -13942 best solution, best possible -18587.377 (1706.68 seconds)
Cbc0010I After 74 nodes, 36 on tree, -13942 best solution, best possible -18587.377 (1715.23 seconds)
Cbc0010I After 75 nodes, 37 on tree, -13942 best solution, best possible -18587.377 (1733.41 seconds)
Cbc0010I After 76 nodes, 37 on tree, -13942 best solution, best possible -18587.377 (1739.40 seconds)
Cbc0010I After 77 nodes, 38 on tree, -13942 best solution, best possible -18587.377 (1757.74 seconds)
Cbc0010I After 78 nodes, 38 on tree, -13942 best solution, best possible -18587.377 (1801.41 seconds)
Cbc0010I After 79 nodes, 39 on tree, -13942 best solution, best possible -18587.377 (1821.93 seconds)
Cbc0010I After 80 nodes, 39 on tree, -13942 best solution, best possible -18587.377 (1864.17 seconds)
Cbc0010I After 81 nodes, 40 on tree, -13942 best solution, best possible -18587.377 (1878.99 seconds)
Cbc0010I After 82 nodes, 40 on tree, -13942 best solution, best possible -18587.377 (1888.24 seconds)
Cbc0010I After 83 nodes, 41 on tree, -13942 best solution, best possible -18587.377 (1895.32 seconds)
Cbc0010I After 84 nodes, 42 on tree, -13942 best solution, best possible -18587.377 (1921.94 seconds)
Cbc0010I After 85 nodes, 42 on tree, -13942 best solution, best possible -18587.377 (1972.02 seconds)
Cbc0010I After 86 nodes, 42 on tree, -13942 best solution, best possible -18587.377 (1979.13 seconds)
Cbc0010I After 87 nodes, 43 on tree, -13942 best solution, best possible -18587.377 (1996.38 seconds)
Cbc0010I After 88 nodes, 43 on tree, -13942 best solution, best possible -18587.377 (2037.16 seconds)
Cbc0010I After 90 nodes, 43 on tree, -13942 best solution, best possible -18587.377 (2058.21 seconds)
Cbc0010I After 91 nodes, 44 on tree, -13942 best solution, best possible -18587.377 (2077.13 seconds)
Cbc0010I After 92 nodes, 44 on tree, -13942 best solution, best possible -18587.377 (2126.75 seconds)
Cbc0010I After 93 nodes, 44 on tree, -13942 best solution, best possible -18587.377 (2140.08 seconds)
Cbc0010I After 94 nodes, 45 on tree, -13942 best solution, best possible -18587.377 (2157.11 seconds)
Cbc0010I After 95 nodes, 45 on tree, -13942 best solution, best possible -18587.377 (2208.92 seconds)
Cbc0010I After 96 nodes, 46 on tree, -13942 best solution, best possible -18587.377 (2225.74 seconds)
Cbc0010I After 97 nodes, 46 on tree, -13942 best solution, best possible -18587.377 (2246.69 seconds)
Cbc0010I After 98 nodes, 47 on tree, -13942 best solution, best possible -18587.377 (2255.43 seconds)
Cbc0010I After 99 nodes, 48 on tree, -13942 best solution, best possible -18587.377 (2268.01 seconds)
Cbc0010I After 100 nodes, 48 on tree, -13942 best solution, best possible -18587.377 (2288.35 seconds)
Cbc0010I After 101 nodes, 49 on tree, -13942 best solution, best possible -18587.377 (2312.26 seconds)
Cbc0010I After 102 nodes, 49 on tree, -13942 best solution, best possible -18587.377 (2337.42 seconds)
Cbc0010I After 103 nodes, 50 on tree, -13942 best solution, best possible -18587.377 (2361.30 seconds)
Cbc0010I After 104 nodes, 50 on tree, -13942 best solution, best possible -18587.377 (2388.33 seconds)
Cbc0010I After 105 nodes, 50 on tree, -13942 best solution, best possible -18587.377 (2403.36 seconds)
Cbc0010I After 106 nodes, 51 on tree, -13942 best solution, best possible -18587.377 (2411.01 seconds)
Cbc0010I After 107 nodes, 51 on tree, -13942 best solution, best possible -18587.377 (2429.89 seconds)
Cbc0010I After 108 nodes, 52 on tree, -13942 best solution, best possible -18587.377 (2457.99 seconds)
Cbc0010I After 109 nodes, 51 on tree, -13942 best solution, best possible -18587.377 (2473.70 seconds)
Cbc0010I After 110 nodes, 52 on tree, -13942 best solution, best possible -18587.377 (2486.98 seconds)
Cbc0010I After 111 nodes, 52 on tree, -13942 best solution, best possible -18587.377 (2527.45 seconds)
Cbc0010I After 112 nodes, 52 on tree, -13942 best solution, best possible -18587.377 (2528.43 seconds)
Cbc0010I After 113 nodes, 53 on tree, -13942 best solution, best possible -18587.377 (2540.66 seconds)
Cbc0010I After 114 nodes, 54 on tree, -13942 best solution, best possible -18587.377 (2553.15 seconds)
Cbc0010I After 115 nodes, 54 on tree, -13942 best solution, best possible -18587.377 (2583.03 seconds)
Cbc0010I After 116 nodes, 55 on tree, -13942 best solution, best possible -18587.377 (2596.22 seconds)
Cbc0010I After 117 nodes, 55 on tree, -13942 best solution, best possible -18587.377 (2646.75 seconds)
Cbc0010I After 118 nodes, 56 on tree, -13942 best solution, best possible -18587.377 (2657.87 seconds)
Cbc0010I After 119 nodes, 56 on tree, -13942 best solution, best possible -18587.377 (2704.38 seconds)
Cbc0010I After 120 nodes, 56 on tree, -13942 best solution, best possible -18587.377 (2730.42 seconds)
Cbc0010I After 121 nodes, 57 on tree, -13942 best solution, best possible -18587.377 (2742.26 seconds)
Cbc0010I After 122 nodes, 58 on tree, -13942 best solution, best possible -18587.377 (2761.87 seconds)
Cbc0010I After 123 nodes, 58 on tree, -13942 best solution, best possible -18587.377 (2795.78 seconds)
Cbc0010I After 124 nodes, 58 on tree, -13942 best solution, best possible -18587.377 (2819.66 seconds)
Cbc0010I After 125 nodes, 59 on tree, -13942 best solution, best possible -18587.377 (2827.22 seconds)
Cbc0010I After 126 nodes, 59 on tree, -13942 best solution, best possible -18587.377 (2862.15 seconds)
Cbc0010I After 127 nodes, 60 on tree, -13942 best solution, best possible -18587.377 (2867.56 seconds)
Cbc0010I After 128 nodes, 60 on tree, -13942 best solution, best possible -18587.377 (2894.35 seconds)
Cbc0010I After 129 nodes, 61 on tree, -13942 best solution, best possible -18587.377 (2913.67 seconds)
Cbc0010I After 130 nodes, 61 on tree, -13942 best solution, best possible -18587.377 (2954.67 seconds)
Cbc0010I After 131 nodes, 62 on tree, -13942 best solution, best possible -18587.377 (2967.90 seconds)
Cbc0010I After 132 nodes, 62 on tree, -13942 best solution, best possible -18587.377 (3015.63 seconds)
Cbc0010I After 133 nodes, 63 on tree, -13942 best solution, best possible -18587.377 (3031.52 seconds)
Cbc0010I After 134 nodes, 63 on tree, -13942 best solution, best possible -18587.377 (3051.12 seconds)
Cbc0010I After 135 nodes, 64 on tree, -13942 best solution, best possible -18587.377 (3063.55 seconds)
Cbc0010I After 136 nodes, 65 on tree, -13942 best solution, best possible -18587.377 (3069.11 seconds)
Cbc0010I After 137 nodes, 66 on tree, -13942 best solution, best possible -18587.377 (3090.37 seconds)
Cbc0010I After 138 nodes, 67 on tree, -13942 best solution, best possible -18587.377 (3117.26 seconds)
Cbc0010I After 139 nodes, 67 on tree, -13942 best solution, best possible -18587.377 (3166.43 seconds)
Cbc0010I After 140 nodes, 67 on tree, -13942 best solution, best possible -18587.377 (3210.51 seconds)
Cbc0010I After 141 nodes, 67 on tree, -13942 best solution, best possible -18587.377 (3241.01 seconds)
Cbc0010I After 142 nodes, 68 on tree, -13942 best solution, best possible -18587.377 (3251.57 seconds)
Cbc0010I After 143 nodes, 68 on tree, -13942 best solution, best possible -18587.377 (3286.30 seconds)
Cbc0010I After 144 nodes, 69 on tree, -13942 best solution, best possible -18587.377 (3302.04 seconds)
Cbc0010I After 145 nodes, 69 on tree, -13942 best solution, best possible -18587.377 (3342.91 seconds)
Cbc0010I After 146 nodes, 70 on tree, -13942 best solution, best possible -18587.377 (3382.87 seconds)
Cbc0010I After 147 nodes, 70 on tree, -13942 best solution, best possible -18587.377 (3435.02 seconds)
Cbc0010I After 148 nodes, 70 on tree, -13942 best solution, best possible -18587.377 (3467.79 seconds)
Cbc0010I After 149 nodes, 71 on tree, -13942 best solution, best possible -18587.377 (3482.21 seconds)
Cbc0010I After 150 nodes, 70 on tree, -13942 best solution, best possible -18587.377 (3495.10 seconds)
Cbc0010I After 151 nodes, 71 on tree, -13942 best solution, best possible -18587.377 (3538.56 seconds)
Cbc0010I After 152 nodes, 70 on tree, -13942 best solution, best possible -18587.377 (3574.34 seconds)
Cbc0010I After 153 nodes, 71 on tree, -13942 best solution, best possible -18587.377 (3590.46 seconds)
Cbc0010I After 154 nodes, 71 on tree, -13942 best solution, best possible -18587.377 (3629.55 seconds)
Cbc0010I After 155 nodes, 72 on tree, -13942 best solution, best possible -18587.377 (3636.79 seconds)
Cbc0010I After 156 nodes, 72 on tree, -13942 best solution, best possible -18587.377 (3664.79 seconds)
Cbc0010I After 157 nodes, 73 on tree, -13942 best solution, best possible -18587.377 (3682.58 seconds)
Cbc0010I After 158 nodes, 74 on tree, -13942 best solution, best possible -18587.377 (3692.01 seconds)
Cbc0010I After 159 nodes, 74 on tree, -13942 best solution, best possible -18587.377 (3717.79 seconds)
Cbc0010I After 160 nodes, 75 on tree, -13942 best solution, best possible -18587.377 (3740.66 seconds)
Cbc0010I After 161 nodes, 75 on tree, -13942 best solution, best possible -18587.377 (3777.27 seconds)
Cbc0010I After 162 nodes, 76 on tree, -13942 best solution, best possible -18587.377 (3791.71 seconds)
Cbc0010I After 163 nodes, 76 on tree, -13942 best solution, best possible -18587.377 (3823.12 seconds)
Cbc0010I After 164 nodes, 76 on tree, -13942 best solution, best possible -18587.377 (3836.59 seconds)
Cbc0010I After 165 nodes, 77 on tree, -13942 best solution, best possible -18587.377 (3849.34 seconds)
Cbc0010I After 166 nodes, 77 on tree, -13942 best solution, best possible -18587.377 (3884.66 seconds)
Cbc0010I After 167 nodes, 78 on tree, -13942 best solution, best possible -18587.377 (3894.70 seconds)
Cbc0010I After 168 nodes, 77 on tree, -13942 best solution, best possible -18587.377 (3902.65 seconds)
Cbc0010I After 169 nodes, 78 on tree, -13942 best solution, best possible -18587.377 (3907.82 seconds)
Cbc0010I After 170 nodes, 78 on tree, -13942 best solution, best possible -18587.377 (3932.59 seconds)
Cbc0010I After 171 nodes, 79 on tree, -13942 best solution, best possible -18587.377 (3946.83 seconds)
Cbc0010I After 172 nodes, 79 on tree, -13942 best solution, best possible -18587.377 (3960.82 seconds)
Cbc0010I After 173 nodes, 80 on tree, -13942 best solution, best possible -18587.377 (3983.84 seconds)
Cbc0010I After 174 nodes, 80 on tree, -13942 best solution, best possible -18587.377 (4002.10 seconds)
Cbc0010I After 175 nodes, 81 on tree, -13942 best solution, best possible -18587.377 (4008.17 seconds)
Cbc0010I After 176 nodes, 82 on tree, -13942 best solution, best possible -18587.377 (4017.72 seconds)
Cbc0010I After 177 nodes, 82 on tree, -13942 best solution, best possible -18587.377 (4051.78 seconds)
Cbc0010I After 178 nodes, 83 on tree, -13942 best solution, best possible -18587.377 (4074.43 seconds)
Cbc0010I After 179 nodes, 83 on tree, -13942 best solution, best possible -18587.377 (4128.99 seconds)
Cbc0010I After 181 nodes, 83 on tree, -13942 best solution, best possible -18587.377 (4135.33 seconds)
Cbc0010I After 182 nodes, 84 on tree, -13942 best solution, best possible -18587.377 (4142.74 seconds)
