Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-885086.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-885086.txt -quit (default strategy 1)
At line 1 NAME          neos-885086
At line 2 ROWS
At line 11578 COLUMNS
At line 262321 RHS
At line 271466 BOUNDS
At line 273897 ENDATA
Problem neos-885086 has 11574 rows, 4860 columns and 248310 elements
Coin0008I neos-885086 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is -243 - 15.8734 seconds
Cgl0003I 0 fixed, 0 tightened bounds, 2430 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2428 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2385 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2159 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 1963 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 1325 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 1115 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 988 strengthened rows, 0 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 757 strengthened rows, 0 substitutions
Cgl0004I processed model has 11574 rows, 4860 columns (2430 integer (2430 of which binary)) and 263858 elements
Coin3009W Conflict graph built in 0.017 seconds, density: 0.034%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 116 integers unsatisfied sum - 27.3398
Cbc0038I Pass   1: (43.11 seconds) suminf.    0.00000 (0) obj. -192 iterations 1413
Cbc0038I Solution found of -192
Cbc0038I Relaxing continuous gives -193
Cbc0038I Before mini branch and bound, 2314 integers at bound fixed and 2310 continuous
Cbc0038I Full problem 11574 rows 4860 columns, reduced to 612 rows 221 columns
Cbc0038I Mini branch and bound improved solution from -193 to -234 (44.78 seconds)
Cbc0038I Freeing continuous variables gives a solution of -234
Cbc0038I Round again with cutoff of -234.9
Cbc0038I Pass   2: (47.81 seconds) suminf.    8.97571 (33) obj. -234.9 iterations 994
Cbc0038I Pass   3: (49.17 seconds) suminf.    6.97565 (25) obj. -234.9 iterations 1112
Cbc0038I Pass   4: (49.40 seconds) suminf.    5.97690 (26) obj. -234.9 iterations 135
Cbc0038I Pass   5: (50.00 seconds) suminf.    1.72690 (10) obj. -234.9 iterations 555
Cbc0038I Pass   6: (50.43 seconds) suminf.    0.47628 (3) obj. -234.9 iterations 337
Cbc0038I Pass   7: (50.73 seconds) suminf.    0.00244 (3) obj. -234.9 iterations 181
Cbc0038I Pass   8: (64.89 seconds) suminf.    5.55530 (70) obj. -234.9 iterations 10171
Cbc0038I Pass   9: (68.34 seconds) suminf.    0.50685 (27) obj. -234.9 iterations 2428
Cbc0038I Pass  10: (70.27 seconds) suminf.    0.01325 (14) obj. -234.9 iterations 1430
Cbc0038I Pass  11: (71.66 seconds) suminf.    0.48379 (9) obj. -234.9 iterations 1097
Cbc0038I Pass  12: (72.60 seconds) suminf.    0.22928 (5) obj. -234.9 iterations 786
Cbc0038I Pass  13: (73.20 seconds) suminf.    0.22747 (5) obj. -234.9 iterations 397
Cbc0038I Pass  14: (73.92 seconds) suminf.    0.47678 (5) obj. -234.9 iterations 548
Cbc0038I No solution found this major pass
Cbc0038I After 73.92 seconds - Feasibility pump exiting with objective of -234 - took 32.37 seconds
Cbc0012I Integer solution of -234 found by feasibility pump after 0 iterations and 0 nodes (94.82 seconds)
Cbc0038I Full problem 11574 rows 4860 columns, reduced to 649 rows 251 columns
Cbc0031I 77 added rows had average density of 112.83117
Cbc0013I At root node, 77 cuts changed objective from -243 to -243 in 10 passes
Cbc0010I After 28 nodes, 21 on tree, -234 best solution, best possible -243 (599.95 seconds)
Cbc0010I After 29 nodes, 22 on tree, -234 best solution, best possible -243 (603.42 seconds)
Cbc0010I After 30 nodes, 23 on tree, -234 best solution, best possible -243 (608.31 seconds)
Cbc0010I After 31 nodes, 23 on tree, -234 best solution, best possible -243 (613.35 seconds)
Cbc0010I After 32 nodes, 24 on tree, -234 best solution, best possible -243 (623.61 seconds)
Cbc0010I After 33 nodes, 24 on tree, -234 best solution, best possible -243 (628.57 seconds)
Cbc0010I After 34 nodes, 25 on tree, -234 best solution, best possible -243 (634.29 seconds)
Cbc0010I After 35 nodes, 25 on tree, -234 best solution, best possible -243 (638.47 seconds)
Cbc0010I After 36 nodes, 25 on tree, -234 best solution, best possible -243 (643.16 seconds)
Cbc0010I After 37 nodes, 26 on tree, -234 best solution, best possible -243 (645.92 seconds)
Cbc0010I After 38 nodes, 27 on tree, -234 best solution, best possible -243 (648.40 seconds)
Cbc0010I After 39 nodes, 27 on tree, -234 best solution, best possible -243 (651.36 seconds)
Cbc0010I After 40 nodes, 28 on tree, -234 best solution, best possible -243 (655.46 seconds)
Cbc0010I After 41 nodes, 29 on tree, -234 best solution, best possible -243 (656.98 seconds)
Cbc0010I After 42 nodes, 30 on tree, -234 best solution, best possible -243 (665.29 seconds)
Cbc0010I After 43 nodes, 30 on tree, -234 best solution, best possible -243 (670.45 seconds)
Cbc0010I After 44 nodes, 30 on tree, -234 best solution, best possible -243 (673.46 seconds)
Cbc0010I After 45 nodes, 31 on tree, -234 best solution, best possible -243 (679.70 seconds)
Cbc0010I After 46 nodes, 31 on tree, -234 best solution, best possible -243 (686.49 seconds)
Cbc0010I After 47 nodes, 32 on tree, -234 best solution, best possible -243 (689.33 seconds)
Cbc0010I After 48 nodes, 32 on tree, -234 best solution, best possible -243 (692.87 seconds)
Cbc0010I After 49 nodes, 33 on tree, -234 best solution, best possible -243 (695.41 seconds)
Cbc0010I After 50 nodes, 34 on tree, -234 best solution, best possible -243 (697.82 seconds)
Cbc0010I After 51 nodes, 35 on tree, -234 best solution, best possible -243 (702.86 seconds)
Cbc0010I After 52 nodes, 36 on tree, -234 best solution, best possible -243 (709.17 seconds)
Cbc0010I After 53 nodes, 36 on tree, -234 best solution, best possible -243 (714.67 seconds)
Cbc0010I After 54 nodes, 37 on tree, -234 best solution, best possible -243 (718.11 seconds)
Cbc0010I After 55 nodes, 38 on tree, -234 best solution, best possible -243 (721.44 seconds)
Cbc0010I After 56 nodes, 38 on tree, -234 best solution, best possible -243 (725.52 seconds)
Cbc0010I After 57 nodes, 38 on tree, -234 best solution, best possible -243 (729.50 seconds)
Cbc0010I After 58 nodes, 39 on tree, -234 best solution, best possible -243 (731.73 seconds)
Cbc0010I After 59 nodes, 39 on tree, -234 best solution, best possible -243 (735.42 seconds)
Cbc0010I After 60 nodes, 40 on tree, -234 best solution, best possible -243 (742.53 seconds)
Cbc0010I After 61 nodes, 40 on tree, -234 best solution, best possible -243 (745.30 seconds)
Cbc0010I After 62 nodes, 41 on tree, -234 best solution, best possible -243 (754.24 seconds)
Cbc0010I After 63 nodes, 41 on tree, -234 best solution, best possible -243 (760.72 seconds)
Cbc0010I After 64 nodes, 42 on tree, -234 best solution, best possible -243 (763.68 seconds)
Cbc0010I After 65 nodes, 43 on tree, -234 best solution, best possible -243 (765.39 seconds)
Cbc0010I After 66 nodes, 44 on tree, -234 best solution, best possible -243 (777.29 seconds)
Cbc0010I After 67 nodes, 44 on tree, -234 best solution, best possible -243 (786.16 seconds)
Cbc0010I After 68 nodes, 44 on tree, -234 best solution, best possible -243 (791.78 seconds)
Cbc0010I After 69 nodes, 45 on tree, -234 best solution, best possible -243 (794.25 seconds)
Cbc0010I After 70 nodes, 46 on tree, -234 best solution, best possible -243 (799.47 seconds)
Cbc0010I After 71 nodes, 46 on tree, -234 best solution, best possible -243 (809.64 seconds)
Cbc0010I After 72 nodes, 46 on tree, -234 best solution, best possible -243 (813.97 seconds)
Cbc0010I After 73 nodes, 47 on tree, -234 best solution, best possible -243 (816.01 seconds)
Cbc0010I After 74 nodes, 48 on tree, -234 best solution, best possible -243 (823.75 seconds)
Cbc0010I After 75 nodes, 48 on tree, -234 best solution, best possible -243 (830.75 seconds)
Cbc0010I After 76 nodes, 48 on tree, -234 best solution, best possible -243 (835.25 seconds)
Cbc0010I After 77 nodes, 49 on tree, -234 best solution, best possible -243 (839.52 seconds)
Cbc0010I After 78 nodes, 49 on tree, -234 best solution, best possible -243 (842.45 seconds)
Cbc0010I After 79 nodes, 49 on tree, -234 best solution, best possible -243 (846.75 seconds)
Cbc0010I After 80 nodes, 50 on tree, -234 best solution, best possible -243 (851.46 seconds)
Cbc0010I After 81 nodes, 50 on tree, -234 best solution, best possible -243 (861.44 seconds)
Cbc0010I After 82 nodes, 51 on tree, -234 best solution, best possible -243 (866.63 seconds)
Cbc0010I After 83 nodes, 51 on tree, -234 best solution, best possible -243 (868.48 seconds)
Cbc0010I After 84 nodes, 52 on tree, -234 best solution, best possible -243 (877.60 seconds)
Cbc0010I After 85 nodes, 52 on tree, -234 best solution, best possible -243 (881.83 seconds)
Cbc0010I After 86 nodes, 53 on tree, -234 best solution, best possible -243 (894.86 seconds)
Cbc0010I After 87 nodes, 54 on tree, -234 best solution, best possible -243 (897.22 seconds)
Cbc0010I After 88 nodes, 55 on tree, -234 best solution, best possible -243 (901.79 seconds)
Cbc0010I After 89 nodes, 55 on tree, -234 best solution, best possible -243 (907.33 seconds)
Cbc0010I After 90 nodes, 56 on tree, -234 best solution, best possible -243 (913.16 seconds)
Cbc0010I After 91 nodes, 57 on tree, -234 best solution, best possible -243 (917.03 seconds)
Cbc0010I After 92 nodes, 58 on tree, -234 best solution, best possible -243 (922.00 seconds)
Cbc0010I After 93 nodes, 58 on tree, -234 best solution, best possible -243 (925.21 seconds)
Cbc0010I After 94 nodes, 59 on tree, -234 best solution, best possible -243 (930.39 seconds)
Cbc0010I After 95 nodes, 59 on tree, -234 best solution, best possible -243 (933.93 seconds)
Cbc0010I After 96 nodes, 60 on tree, -234 best solution, best possible -243 (940.52 seconds)
Cbc0010I After 97 nodes, 60 on tree, -234 best solution, best possible -243 (946.27 seconds)
Cbc0010I After 98 nodes, 61 on tree, -234 best solution, best possible -243 (952.08 seconds)
Cbc0010I After 99 nodes, 61 on tree, -234 best solution, best possible -243 (955.89 seconds)
Cbc0010I After 100 nodes, 61 on tree, -234 best solution, best possible -243 (965.62 seconds)
Cbc0010I After 101 nodes, 61 on tree, -234 best solution, best possible -243 (971.52 seconds)
Cbc0010I After 102 nodes, 62 on tree, -234 best solution, best possible -243 (978.24 seconds)
Cbc0010I After 103 nodes, 62 on tree, -234 best solution, best possible -243 (983.87 seconds)
Cbc0010I After 104 nodes, 63 on tree, -234 best solution, best possible -243 (989.61 seconds)
Cbc0010I After 105 nodes, 64 on tree, -234 best solution, best possible -243 (1000.18 seconds)
Cbc0010I After 106 nodes, 64 on tree, -234 best solution, best possible -243 (1007.15 seconds)
Cbc0010I After 107 nodes, 64 on tree, -234 best solution, best possible -243 (1016.42 seconds)
Cbc0010I After 108 nodes, 65 on tree, -234 best solution, best possible -243 (1021.16 seconds)
Cbc0010I After 109 nodes, 66 on tree, -234 best solution, best possible -243 (1023.15 seconds)
Cbc0010I After 110 nodes, 67 on tree, -234 best solution, best possible -243 (1026.02 seconds)
Cbc0010I After 111 nodes, 68 on tree, -234 best solution, best possible -243 (1036.01 seconds)
Cbc0010I After 112 nodes, 68 on tree, -234 best solution, best possible -243 (1038.32 seconds)
Cbc0010I After 113 nodes, 69 on tree, -234 best solution, best possible -243 (1049.09 seconds)
Cbc0010I After 114 nodes, 69 on tree, -234 best solution, best possible -243 (1060.95 seconds)
Cbc0010I After 115 nodes, 69 on tree, -234 best solution, best possible -243 (1069.62 seconds)
Cbc0010I After 116 nodes, 69 on tree, -234 best solution, best possible -243 (1077.63 seconds)
Cbc0010I After 117 nodes, 70 on tree, -234 best solution, best possible -243 (1083.25 seconds)
Cbc0010I After 118 nodes, 71 on tree, -234 best solution, best possible -243 (1087.45 seconds)
Cbc0010I After 119 nodes, 71 on tree, -234 best solution, best possible -243 (1094.24 seconds)
Cbc0010I After 120 nodes, 71 on tree, -234 best solution, best possible -243 (1099.85 seconds)
Cbc0010I After 121 nodes, 72 on tree, -234 best solution, best possible -243 (1104.91 seconds)
Cbc0010I After 122 nodes, 73 on tree, -234 best solution, best possible -243 (1108.56 seconds)
Cbc0010I After 123 nodes, 73 on tree, -234 best solution, best possible -243 (1115.46 seconds)
Cbc0010I After 124 nodes, 73 on tree, -234 best solution, best possible -243 (1119.95 seconds)
Cbc0010I After 125 nodes, 74 on tree, -234 best solution, best possible -243 (1126.05 seconds)
Cbc0010I After 126 nodes, 75 on tree, -234 best solution, best possible -243 (1129.94 seconds)
Cbc0010I After 127 nodes, 76 on tree, -234 best solution, best possible -243 (1132.58 seconds)
Cbc0010I After 128 nodes, 76 on tree, -234 best solution, best possible -243 (1135.88 seconds)
Cbc0010I After 129 nodes, 76 on tree, -234 best solution, best possible -243 (1139.87 seconds)
Cbc0010I After 130 nodes, 77 on tree, -234 best solution, best possible -243 (1144.05 seconds)
Cbc0010I After 131 nodes, 77 on tree, -234 best solution, best possible -243 (1146.47 seconds)
Cbc0010I After 132 nodes, 78 on tree, -234 best solution, best possible -243 (1149.32 seconds)
Cbc0010I After 133 nodes, 79 on tree, -234 best solution, best possible -243 (1155.52 seconds)
Cbc0010I After 134 nodes, 79 on tree, -234 best solution, best possible -243 (1160.05 seconds)
Cbc0010I After 135 nodes, 80 on tree, -234 best solution, best possible -243 (1167.74 seconds)
Cbc0010I After 136 nodes, 81 on tree, -234 best solution, best possible -243 (1171.42 seconds)
Cbc0010I After 137 nodes, 82 on tree, -234 best solution, best possible -243 (1178.60 seconds)
Cbc0010I After 138 nodes, 82 on tree, -234 best solution, best possible -243 (1183.90 seconds)
Cbc0010I After 139 nodes, 83 on tree, -234 best solution, best possible -243 (1187.60 seconds)
Cbc0010I After 140 nodes, 83 on tree, -234 best solution, best possible -243 (1193.11 seconds)
Cbc0010I After 141 nodes, 84 on tree, -234 best solution, best possible -243 (1211.02 seconds)
Cbc0010I After 142 nodes, 84 on tree, -234 best solution, best possible -243 (1213.99 seconds)
Cbc0010I After 143 nodes, 85 on tree, -234 best solution, best possible -243 (1222.06 seconds)
Cbc0010I After 144 nodes, 85 on tree, -234 best solution, best possible -243 (1227.60 seconds)
Cbc0010I After 145 nodes, 85 on tree, -234 best solution, best possible -243 (1230.05 seconds)
Cbc0010I After 146 nodes, 86 on tree, -234 best solution, best possible -243 (1234.41 seconds)
Cbc0010I After 147 nodes, 86 on tree, -234 best solution, best possible -243 (1237.80 seconds)
Cbc0010I After 148 nodes, 87 on tree, -234 best solution, best possible -243 (1240.00 seconds)
Cbc0010I After 149 nodes, 87 on tree, -234 best solution, best possible -243 (1242.17 seconds)
Cbc0010I After 150 nodes, 88 on tree, -234 best solution, best possible -243 (1248.47 seconds)
Cbc0010I After 151 nodes, 88 on tree, -234 best solution, best possible -243 (1250.76 seconds)
Cbc0010I After 152 nodes, 89 on tree, -234 best solution, best possible -243 (1253.69 seconds)
Cbc0010I After 153 nodes, 90 on tree, -234 best solution, best possible -243 (1267.03 seconds)
Cbc0010I After 154 nodes, 90 on tree, -234 best solution, best possible -243 (1272.42 seconds)
Cbc0010I After 155 nodes, 91 on tree, -234 best solution, best possible -243 (1276.14 seconds)
Cbc0010I After 156 nodes, 91 on tree, -234 best solution, best possible -243 (1277.79 seconds)
Cbc0010I After 157 nodes, 92 on tree, -234 best solution, best possible -243 (1281.26 seconds)
Cbc0010I After 158 nodes, 92 on tree, -234 best solution, best possible -243 (1284.84 seconds)
Cbc0010I After 159 nodes, 93 on tree, -234 best solution, best possible -243 (1288.46 seconds)
Cbc0010I After 160 nodes, 93 on tree, -234 best solution, best possible -243 (1291.90 seconds)
Cbc0010I After 161 nodes, 93 on tree, -234 best solution, best possible -243 (1295.28 seconds)
Cbc0010I After 162 nodes, 94 on tree, -234 best solution, best possible -243 (1300.62 seconds)
Cbc0010I After 163 nodes, 94 on tree, -234 best solution, best possible -243 (1302.99 seconds)
Cbc0010I After 164 nodes, 95 on tree, -234 best solution, best possible -243 (1307.00 seconds)
Cbc0010I After 165 nodes, 95 on tree, -234 best solution, best possible -243 (1311.94 seconds)
Cbc0010I After 166 nodes, 96 on tree, -234 best solution, best possible -243 (1315.44 seconds)
Cbc0010I After 167 nodes, 97 on tree, -234 best solution, best possible -243 (1318.63 seconds)
Cbc0010I After 168 nodes, 98 on tree, -234 best solution, best possible -243 (1322.44 seconds)
Cbc0010I After 169 nodes, 98 on tree, -234 best solution, best possible -243 (1326.42 seconds)
Cbc0010I After 170 nodes, 98 on tree, -234 best solution, best possible -243 (1330.67 seconds)
Cbc0010I After 171 nodes, 99 on tree, -234 best solution, best possible -243 (1335.84 seconds)
Cbc0010I After 172 nodes, 99 on tree, -234 best solution, best possible -243 (1339.56 seconds)
Cbc0010I After 173 nodes, 99 on tree, -234 best solution, best possible -243 (1343.55 seconds)
Cbc0010I After 174 nodes, 100 on tree, -234 best solution, best possible -243 (1347.16 seconds)
Cbc0010I After 175 nodes, 101 on tree, -234 best solution, best possible -243 (1351.28 seconds)
Cbc0010I After 176 nodes, 101 on tree, -234 best solution, best possible -243 (1355.39 seconds)
Cbc0010I After 177 nodes, 101 on tree, -234 best solution, best possible -243 (1359.70 seconds)
Cbc0010I After 178 nodes, 102 on tree, -234 best solution, best possible -243 (1363.65 seconds)
Cbc0010I After 179 nodes, 102 on tree, -234 best solution, best possible -243 (1367.43 seconds)
Cbc0010I After 180 nodes, 102 on tree, -234 best solution, best possible -243 (1370.12 seconds)
Cbc0010I After 181 nodes, 103 on tree, -234 best solution, best possible -243 (1374.19 seconds)
Cbc0010I After 182 nodes, 103 on tree, -234 best solution, best possible -243 (1377.78 seconds)
Cbc0010I After 183 nodes, 104 on tree, -234 best solution, best possible -243 (1380.75 seconds)
Cbc0010I After 184 nodes, 105 on tree, -234 best solution, best possible -243 (1382.26 seconds)
Cbc0010I After 185 nodes, 106 on tree, -234 best solution, best possible -243 (1383.99 seconds)
Cbc0010I After 186 nodes, 106 on tree, -234 best solution, best possible -243 (1386.99 seconds)
Cbc0010I After 187 nodes, 107 on tree, -234 best solution, best possible -243 (1389.89 seconds)
Cbc0010I After 188 nodes, 107 on tree, -234 best solution, best possible -243 (1392.20 seconds)
Cbc0010I After 189 nodes, 108 on tree, -234 best solution, best possible -243 (1401.41 seconds)
Cbc0010I After 190 nodes, 109 on tree, -234 best solution, best possible -243 (1407.50 seconds)
Cbc0010I After 191 nodes, 109 on tree, -234 best solution, best possible -243 (1411.74 seconds)
Cbc0010I After 192 nodes, 109 on tree, -234 best solution, best possible -243 (1415.67 seconds)
Cbc0010I After 193 nodes, 110 on tree, -234 best solution, best possible -243 (1419.68 seconds)
Cbc0010I After 194 nodes, 110 on tree, -234 best solution, best possible -243 (1423.41 seconds)
Cbc0010I After 195 nodes, 111 on tree, -234 best solution, best possible -243 (1425.96 seconds)
Cbc0010I After 196 nodes, 111 on tree, -234 best solution, best possible -243 (1428.24 seconds)
Cbc0010I After 197 nodes, 111 on tree, -234 best solution, best possible -243 (1430.03 seconds)
Cbc0010I After 199 nodes, 113 on tree, -234 best solution, best possible -243 (1433.39 seconds)
Cbc0010I After 200 nodes, 113 on tree, -234 best solution, best possible -243 (1435.21 seconds)
Cbc0010I After 201 nodes, 114 on tree, -234 best solution, best possible -243 (1438.98 seconds)
Cbc0010I After 202 nodes, 114 on tree, -234 best solution, best possible -243 (1443.35 seconds)
Cbc0010I After 203 nodes, 115 on tree, -234 best solution, best possible -243 (1445.90 seconds)
Cbc0010I After 204 nodes, 116 on tree, -234 best solution, best possible -243 (1449.66 seconds)
Cbc0010I After 205 nodes, 116 on tree, -234 best solution, best possible -243 (1452.44 seconds)
Cbc0010I After 206 nodes, 117 on tree, -234 best solution, best possible -243 (1455.54 seconds)
Cbc0010I After 207 nodes, 118 on tree, -234 best solution, best possible -243 (1457.67 seconds)
Cbc0010I After 208 nodes, 118 on tree, -234 best solution, best possible -243 (1462.09 seconds)
Cbc0010I After 209 nodes, 118 on tree, -234 best solution, best possible -243 (1465.59 seconds)
